Name,Comment,Likes,Reply_Count,Time,date,hour,month,Tokenize,stemmed,compound,neg,neu,pos,polarity,subjectivity,empath_score,Reply_Class,Like_Class,sentiment_status
Neha Shewale,heyy loved it a lot pfa dicemediaseries all ur web series are just soo cute and lovely keep it up filyercopy ayush and barkha are just soo awesome congo 2 on trending on youtube loved ut alot,0,0,2020-11-07T11:51:04Z,7,11,11,"['heyy', 'loved', 'it', 'a', 'lot', 'pfa', 'dicemediaseries', 'all', 'ur', 'web', 'series', 'are', 'just', 'soo', 'cute', 'and', 'lovely', 'keep', 'it', 'up', 'filyercopy', 'ayush', 'and', 'barkha', 'are', 'just', 'soo', 'awesome', 'congo', '2', 'on', 'trending', 'on', 'youtube', 'loved', 'ut', 'alot']","['heyi', 'love', 'it', 'a', 'lot', 'pfa', 'dicemediaseri', 'all', 'ur', 'web', 'seri', 'are', 'just', 'soo', 'cute', 'and', 'love', 'keep', 'it', 'up', 'filyercopi', 'ayush', 'and', 'barkha', 'are', 'just', 'soo', 'awesom', 'congo', '2', 'on', 'trend', 'on', 'youtub', 'love', 'ut', 'alot']",0.9623,0.0,0.616,0.384,0.68,0.87,0.45945945950000006,0,0,neu
zainab darbar,barkha n aayush looks amazing togethr great episodes wanting to see more such like that,0,0,2020-11-07T11:39:11Z,7,11,11,"['barkha', 'n', 'aayush', 'looks', 'amazing', 'togethr', 'great', 'episodes', 'wanting', 'to', 'see', 'more', 'such', 'like', 'that']","['barkha', 'n', 'aayush', 'look', 'amaz', 'togethr', 'great', 'episod', 'want', 'to', 'see', 'more', 'such', 'like', 'that']",0.8928,0.0,0.507,0.493,0.475,0.6625,0.3333333333,0,0,neu
Abhijit Prusty,love this pair specially ayush the way talks is so friendly and barka to jhakas,0,0,2020-11-07T10:46:25Z,7,10,11,"['love', 'this', 'pair', 'specially', 'ayush', 'the', 'way', 'talks', 'is', 'so', 'friendly', 'and', 'barka', 'to', 'jhakas']","['love', 'this', 'pair', 'special', 'ayush', 'the', 'way', 'talk', 'is', 'so', 'friend', 'and', 'barka', 'to', 'jhaka']",0.8525,0.0,0.61,0.39,0.4107142857,0.5571428571,0.5333333333,0,0,neu
palak bharti,yrr ye ayush kitta cute h nd he perform the things soo smoothly ofcourse others do do well also but ye ayush ko dekhar just uspar hi aakhe tik jati h,0,0,2020-11-07T09:34:24Z,7,9,11,"['yrr', 'ye', 'ayush', 'kitta', 'cute', 'h', 'nd', 'he', 'perform', 'the', 'things', 'soo', 'smoothly', 'ofcourse', 'others', 'do', 'do', 'well', 'also', 'but', 'ye', 'ayush', 'ko', 'dekhar', 'just', 'uspar', 'hi', 'aakhe', 'tik', 'jati', 'h']","['yrr', 'ye', 'ayush', 'kitta', 'cute', 'h', 'nd', 'he', 'perform', 'the', 'thing', 'soo', 'smooth', 'ofcours', 'other', 'do', 'do', 'well', 'also', 'but', 'ye', 'ayush', 'ko', 'dekhar', 'just', 'uspar', 'hi', 'aakh', 'tik', 'jati', 'h']",0.3716,0.0,0.884,0.11599999999999999,0.45,0.75,0.2580645161,0,0,neu
Lakshay Tyagi,ratna and sanya are the perfect example of women bringing up other women this was so comforting to watch https youtu be fkzdzxqnpkmgeneral petition we need more people like ratna in real life when shaurya kiss sanya it s so cuteliterally nothing is better than ayush barkha s chemistry this episode was amazing can t wait for the next ones arent shaurya and sanya super cute just like them get closer to your bae with closeups new triple fresh formula,0,0,2020-11-07T08:27:36Z,7,8,11,"['ratna', 'and', 'sanya', 'are', 'the', 'perfect', 'example', 'of', 'women', 'bringing', 'up', 'other', 'women', 'this', 'was', 'so', 'comforting', 'to', 'watch', 'https', 'youtu', 'be', 'fkzdzxqnpkmgeneral', 'petition', 'we', 'need', 'more', 'people', 'like', 'ratna', 'in', 'real', 'life', 'when', 'shaurya', 'kiss', 'sanya', 'it', 's', 'so', 'cuteliterally', 'nothing', 'is', 'better', 'than', 'ayush', 'barkha', 's', 'chemistry', 'this', 'episode', 'was', 'amazing', 'can', 't', 'wait', 'for', 'the', 'next', 'ones', 'arent', 'shaurya', 'and', 'sanya', 'super', 'cute', 'just', 'like', 'them', 'get', 'closer', 'to', 'your', 'bae', 'with', 'closeups', 'new', 'triple', 'fresh', 'formula']","['ratna', 'and', 'sanya', 'are', 'the', 'perfect', 'exampl', 'of', 'women', 'bring', 'up', 'other', 'women', 'this', 'was', 'so', 'comfort', 'to', 'watch', 'https', 'youtu', 'be', 'fkzdzxqnpkmgener', 'petit', 'we', 'need', 'more', 'peopl', 'like', 'ratna', 'in', 'real', 'life', 'when', 'shaurya', 'kiss', 'sanya', 'it', 's', 'so', 'cuteliter', 'noth', 'is', 'better', 'than', 'ayush', 'barkha', 's', 'chemistri', 'this', 'episod', 'was', 'amaz', 'can', 't', 'wait', 'for', 'the', 'next', 'one', 'arent', 'shaurya', 'and', 'sanya', 'super', 'cute', 'just', 'like', 'them', 'get', 'closer', 'to', 'your', 'bae', 'with', 'closeup', 'new', 'tripl', 'fresh', 'formula']",0.978,0.025,0.684,0.29100000000000004,0.3586088154,0.563292011,0.325,0,0,neu
,everybody appreciating barkha and ayush but i must say anant s character is best among all they must mention his name in opening credits,0,0,2020-11-07T06:01:11Z,7,6,11,"['everybody', 'appreciating', 'barkha', 'and', 'ayush', 'but', 'i', 'must', 'say', 'anant', 's', 'character', 'is', 'best', 'among', 'all', 'they', 'must', 'mention', 'his', 'name', 'in', 'opening', 'credits']","['everybodi', 'appreci', 'barkha', 'and', 'ayush', 'but', 'i', 'must', 'say', 'anant', 's', 'charact', 'is', 'best', 'among', 'all', 'they', 'must', 'mention', 'his', 'name', 'in', 'open', 'credit']",0.9001,0.0,0.633,0.36700000000000005,1.0,0.3,0.25,0,0,neu
atik kadam,ayush barkha are so comforting this series is so comforting thank you dice media,0,0,2020-11-07T05:56:02Z,7,5,11,"['ayush', 'barkha', 'are', 'so', 'comforting', 'this', 'series', 'is', 'so', 'comforting', 'thank', 'you', 'dice', 'media']","['ayush', 'barkha', 'are', 'so', 'comfort', 'this', 'seri', 'is', 'so', 'comfort', 'thank', 'you', 'dice', 'media']",0.8677,0.0,0.53,0.47,0.0,0.0,0.14285714289999998,0,0,neu
Namya Sharma,i don t know it s just me or anyone else also feel that ayush is such a versatile actor,0,1,2020-11-07T05:53:12Z,7,5,11,"['i', 'don', 't', 'know', 'it', 's', 'just', 'me', 'or', 'anyone', 'else', 'also', 'feel', 'that', 'ayush', 'is', 'such', 'a', 'versatile', 'actor']","['i', 'don', 't', 'know', 'it', 's', 'just', 'me', 'or', 'anyon', 'els', 'also', 'feel', 'that', 'ayush', 'is', 'such', 'a', 'versatil', 'actor']",0.0,0.0,1.0,0.0,0.0,0.5,0.55,1,0,neu
Titan Saksham,the best couple ever i vote for ayush bhaiya and barkha didi,0,0,2020-11-07T05:27:40Z,7,5,11,"['the', 'best', 'couple', 'ever', 'i', 'vote', 'for', 'ayush', 'bhaiya', 'and', 'barkha', 'didi']","['the', 'best', 'coupl', 'ever', 'i', 'vote', 'for', 'ayush', 'bhaiya', 'and', 'barkha', 'didi']",0.6369,0.0,0.7040000000000001,0.29600000000000004,1.0,0.3,0.1666666667,0,0,neu
Dhana Sri,ayush love u man barkha u rocked u too together made this show really amazing and feeling the uncomfortable space while in a relationship working in the office i really liked the ayush performance and ratna everyone deserves a very good mentor like u anant is very gud frnd every character adds good vibes to the real life,0,0,2020-11-07T05:10:24Z,7,5,11,"['ayush', 'love', 'u', 'man', 'barkha', 'u', 'rocked', 'u', 'too', 'together', 'made', 'this', 'show', 'really', 'amazing', 'and', 'feeling', 'the', 'uncomfortable', 'space', 'while', 'in', 'a', 'relationship', 'working', 'in', 'the', 'office', 'i', 'really', 'liked', 'the', 'ayush', 'performance', 'and', 'ratna', 'everyone', 'deserves', 'a', 'very', 'good', 'mentor', 'like', 'u', 'anant', 'is', 'very', 'gud', 'frnd', 'every', 'character', 'adds', 'good', 'vibes', 'to', 'the', 'real', 'life']","['ayush', 'love', 'u', 'man', 'barkha', 'u', 'rock', 'u', 'too', 'togeth', 'made', 'this', 'show', 'realli', 'amaz', 'and', 'feel', 'the', 'uncomfort', 'space', 'while', 'in', 'a', 'relationship', 'work', 'in', 'the', 'offic', 'i', 'realli', 'like', 'the', 'ayush', 'perform', 'and', 'ratna', 'everyon', 'deserv', 'a', 'veri', 'good', 'mentor', 'like', 'u', 'anant', 'is', 'veri', 'gud', 'frnd', 'everi', 'charact', 'add', 'good', 'vibe', 'to', 'the', 'real', 'life']",0.9623,0.038,0.633,0.32799999999999996,0.40125,0.66,0.7931034483,0,0,neu
Dina Chhantyal,i just loved the chemistry understanding between ayush and barkhakeep it up keep going guys a lots of love from nepal,0,0,2020-11-07T01:43:40Z,7,1,11,"['i', 'just', 'loved', 'the', 'chemistry', 'understanding', 'between', 'ayush', 'and', 'barkhakeep', 'it', 'up', 'keep', 'going', 'guys', 'a', 'lots', 'of', 'love', 'from', 'nepal']","['i', 'just', 'love', 'the', 'chemistri', 'understand', 'between', 'ayush', 'and', 'barkhakeep', 'it', 'up', 'keep', 'go', 'guy', 'a', 'lot', 'of', 'love', 'from', 'nepal']",0.8442,0.0,0.677,0.32299999999999995,0.6,0.7,0.6666666667,0,0,neu
Shreejana Maharjan,ayush and barkha makes best reel couple prove me wrong,0,0,2020-11-06T21:02:17Z,6,21,11,"['ayush', 'and', 'barkha', 'makes', 'best', 'reel', 'couple', 'prove', 'me', 'wrong']","['ayush', 'and', 'barkha', 'make', 'best', 'reel', 'coupl', 'prove', 'me', 'wrong']",0.2732,0.203,0.523,0.275,0.25,0.6,0.8,0,0,neu
Nimisha Garg,i love ratna she is the jasmine from sarabhai vs sarabhai take 2love her personality aur apne ayush aur barkha yo h hi mastt,2,0,2020-11-06T20:46:45Z,6,20,11,"['i', 'love', 'ratna', 'she', 'is', 'the', 'jasmine', 'from', 'sarabhai', 'vs', 'sarabhai', 'take', '2love', 'her', 'personality', 'aur', 'apne', 'ayush', 'aur', 'barkha', 'yo', 'h', 'hi', 'mastt']","['i', 'love', 'ratna', 'she', 'is', 'the', 'jasmin', 'from', 'sarabhai', 'vs', 'sarabhai', 'take', '2love', 'her', 'person', 'aur', 'apn', 'ayush', 'aur', 'barkha', 'yo', 'h', 'hi', 'mastt']",0.6369,0.0,0.833,0.16699999999999998,0.5,0.6,0.3333333333,0,1,neu
Kuruangha Yamii,i dnt like ayush s team mate ayush must teach them a lesson,0,0,2020-11-06T19:34:27Z,6,19,11,"['i', 'dnt', 'like', 'ayush', 's', 'team', 'mate', 'ayush', 'must', 'teach', 'them', 'a', 'lesson']","['i', 'dnt', 'like', 'ayush', 's', 'team', 'mate', 'ayush', 'must', 'teach', 'them', 'a', 'lesson']",0.3612,0.0,0.7829999999999999,0.217,0.0,0.0,0.23076923079999997,0,0,neu
Kuruangha Yamii,ill definitely fall in love with ayush if i were barkha shaurya and sanya i love it,0,0,2020-11-06T19:34:27Z,6,19,11,"['ill', 'definitely', 'fall', 'in', 'love', 'with', 'ayush', 'if', 'i', 'were', 'barkha', 'shaurya', 'and', 'sanya', 'i', 'love', 'it']","['ill', 'definit', 'fall', 'in', 'love', 'with', 'ayush', 'if', 'i', 'were', 'barkha', 'shaurya', 'and', 'sanya', 'i', 'love', 'it']",0.8519,0.11199999999999999,0.442,0.446,0.125,0.675,0.7647058823999999,0,0,pos
kazumi makwana,ayush is portrayed as nice and understanding boyfriend sanya is portrayed as self centered girlfriend for a change story concept is really nice but predictable writers are trying to add little things in corporate setting they should add more of that rather than corporate stuff just like in season 1 corporate drama is very old now,0,0,2020-11-06T19:05:47Z,6,19,11,"['ayush', 'is', 'portrayed', 'as', 'nice', 'and', 'understanding', 'boyfriend', 'sanya', 'is', 'portrayed', 'as', 'self', 'centered', 'girlfriend', 'for', 'a', 'change', 'story', 'concept', 'is', 'really', 'nice', 'but', 'predictable', 'writers', 'are', 'trying', 'to', 'add', 'little', 'things', 'in', 'corporate', 'setting', 'they', 'should', 'add', 'more', 'of', 'that', 'rather', 'than', 'corporate', 'stuff', 'just', 'like', 'in', 'season', '1', 'corporate', 'drama', 'is', 'very', 'old', 'now']","['ayush', 'is', 'portray', 'as', 'nice', 'and', 'understand', 'boyfriend', 'sanya', 'is', 'portray', 'as', 'self', 'center', 'girlfriend', 'for', 'a', 'chang', 'stori', 'concept', 'is', 'realli', 'nice', 'but', 'predict', 'writer', 'are', 'tri', 'to', 'add', 'littl', 'thing', 'in', 'corpor', 'set', 'they', 'should', 'add', 'more', 'of', 'that', 'rather', 'than', 'corpor', 'stuff', 'just', 'like', 'in', 'season', '1', 'corpor', 'drama', 'is', 'veri', 'old', 'now']",0.7227,0.0,0.879,0.121,0.1602777778,0.4177777778,0.6964285714,0,0,neu
Starfire,ayush really matches barkha,0,0,2020-11-06T18:59:43Z,6,18,11,"['ayush', 'really', 'matches', 'barkha']","['ayush', 'realli', 'match', 'barkha']",0.0,0.0,1.0,0.0,0.2,0.2,0.0,0,0,neu
Arpita,dudee what a series love ayush and barkha yrrr you too,0,0,2020-11-06T18:50:32Z,6,18,11,"['dudee', 'what', 'a', 'series', 'love', 'ayush', 'and', 'barkha', 'yrrr', 'you', 'too']","['dude', 'what', 'a', 'seri', 'love', 'ayush', 'and', 'barkha', 'yrrr', 'you', 'too']",0.6369,0.0,0.682,0.318,0.5,0.6,0.5454545454999999,0,0,neu
Ravindra Pujari,angel great team work guysi always enjoy chemistry between ayush barkha,0,0,2020-11-06T17:59:02Z,6,17,11,"['angel', 'great', 'team', 'work', 'guysi', 'always', 'enjoy', 'chemistry', 'between', 'ayush', 'barkha']","['angel', 'great', 'team', 'work', 'guysi', 'alway', 'enjoy', 'chemistri', 'between', 'ayush', 'barkha']",0.8074,0.0,0.552,0.44799999999999995,0.6,0.625,0.9090909091,0,0,neu
Prashant Bastapure,ayush and barkha you both are amazing love it,0,0,2020-11-06T17:52:07Z,6,17,11,"['ayush', 'and', 'barkha', 'you', 'both', 'are', 'amazing', 'love', 'it']","['ayush', 'and', 'barkha', 'you', 'both', 'are', 'amaz', 'love', 'it']",0.8402,0.0,0.467,0.5329999999999999,0.55,0.75,0.6666666667,0,0,pos
SouL Gaming 77 BD,ayush why are you wearing shoe barkha will 10 points,1,0,2020-11-06T17:46:26Z,6,17,11,"['ayush', 'why', 'are', 'you', 'wearing', 'shoe', 'barkha', 'will', '10', 'points']","['ayush', 'whi', 'are', 'you', 'wear', 'shoe', 'barkha', 'will', '10', 'point']",0.0,0.0,1.0,0.0,0.0,0.0,0.8,0,1,neu
Shraddha Pandhare,ayush is sooo cute,0,0,2020-11-06T16:58:06Z,6,16,11,"['ayush', 'is', 'sooo', 'cute']","['ayush', 'is', 'sooo', 'cute']",0.4588,0.0,0.5,0.5,0.5,1.0,1.0,0,0,neu
Mohit,also barkha and ayush should be real life couples and will make great kids i guess,0,0,2020-11-06T16:54:15Z,6,16,11,"['also', 'barkha', 'and', 'ayush', 'should', 'be', 'real', 'life', 'couples', 'and', 'will', 'make', 'great', 'kids', 'i', 'guess']","['also', 'barkha', 'and', 'ayush', 'should', 'be', 'real', 'life', 'coupl', 'and', 'will', 'make', 'great', 'kid', 'i', 'guess']",0.6249,0.0,0.773,0.22699999999999998,0.5,0.525,0.25,0,0,neu
dinky samani,ayush is so damm cute,0,0,2020-11-06T16:39:38Z,6,16,11,"['ayush', 'is', 'so', 'damm', 'cute']","['ayush', 'is', 'so', 'damm', 'cute']",0.507,0.0,0.55,0.45,0.5,1.0,0.8,0,0,neu
Siddharth P,the qualiy of acting by ayush when his team mates insult him in office room and he acts like patient and a confused manager is beyond class barkha is flawless as usual i wonder why we don t have such class amongst many bolly actors ayush and barkha and even hr guy you deserve netflix series lead roles for sure i hope the day comes soon,3,0,2020-11-06T15:59:09Z,6,15,11,"['the', 'qualiy', 'of', 'acting', 'by', 'ayush', 'when', 'his', 'team', 'mates', 'insult', 'him', 'in', 'office', 'room', 'and', 'he', 'acts', 'like', 'patient', 'and', 'a', 'confused', 'manager', 'is', 'beyond', 'class', 'barkha', 'is', 'flawless', 'as', 'usual', 'i', 'wonder', 'why', 'we', 'don', 't', 'have', 'such', 'class', 'amongst', 'many', 'bolly', 'actors', 'ayush', 'and', 'barkha', 'and', 'even', 'hr', 'guy', 'you', 'deserve', 'netflix', 'series', 'lead', 'roles', 'for', 'sure', 'i', 'hope', 'the', 'day', 'comes', 'soon']","['the', 'qualiy', 'of', 'act', 'by', 'ayush', 'when', 'his', 'team', 'mate', 'insult', 'him', 'in', 'offic', 'room', 'and', 'he', 'act', 'like', 'patient', 'and', 'a', 'confus', 'manag', 'is', 'beyond', 'class', 'barkha', 'is', 'flawless', 'as', 'usual', 'i', 'wonder', 'whi', 'we', 'don', 't', 'have', 'such', 'class', 'amongst', 'mani', 'bolli', 'actor', 'ayush', 'and', 'barkha', 'and', 'even', 'hr', 'guy', 'you', 'deserv', 'netflix', 'seri', 'lead', 'role', 'for', 'sure', 'i', 'hope', 'the', 'day', 'come', 'soon']",0.6597,0.077,0.7709999999999999,0.152,0.1928571429,0.5484126984000001,0.6666666667,0,1,neu
Ravindra Paleloo,14 45 to 15 18 ayush is phenomenal here he has projected his helplessness so beautifully arranging the chairs and then leaving awesome bro just awesome,0,0,2020-11-06T15:48:29Z,6,15,11,"['14', '45', 'to', '15', '18', 'ayush', 'is', 'phenomenal', 'here', 'he', 'has', 'projected', 'his', 'helplessness', 'so', 'beautifully', 'arranging', 'the', 'chairs', 'and', 'then', 'leaving', 'awesome', 'bro', 'just', 'awesome']","['14', '45', 'to', '15', '18', 'ayush', 'is', 'phenomen', 'here', 'he', 'has', 'project', 'his', 'helpless', 'so', 'beauti', 'arrang', 'the', 'chair', 'and', 'then', 'leav', 'awesom', 'bro', 'just', 'awesom']",0.8966,0.081,0.578,0.34,0.8375,0.875,0.34615384619999995,0,0,neu
Meet Patel,i don t know why but looking barkha and ayush in this video is so natural the chemistry between them look so much adorable like they both are real life couple,1,0,2020-11-06T15:38:25Z,6,15,11,"['i', 'don', 't', 'know', 'why', 'but', 'looking', 'barkha', 'and', 'ayush', 'in', 'this', 'video', 'is', 'so', 'natural', 'the', 'chemistry', 'between', 'them', 'look', 'so', 'much', 'adorable', 'like', 'they', 'both', 'are', 'real', 'life', 'couple']","['i', 'don', 't', 'know', 'whi', 'but', 'look', 'barkha', 'and', 'ayush', 'in', 'this', 'video', 'is', 'so', 'natur', 'the', 'chemistri', 'between', 'them', 'look', 'so', 'much', 'ador', 'like', 'they', 'both', 'are', 'real', 'life', 'coupl']",0.929,0.0,0.6709999999999999,0.32899999999999996,0.2666666667,0.5666666667,0.3870967742,0,1,neu
Krithikha,great content nayana expectation ratna but all you get is a vani everywhere in reality ayushhhh i wish i could get a boyfriend like youso caring responsible handsome sanya is sooooo relatable to meand i wish this season has more episodes please just don t stop with 3,188,9,2020-11-06T15:35:37Z,6,15,11,"['great', 'content', 'nayana', 'expectation', 'ratna', 'but', 'all', 'you', 'get', 'is', 'a', 'vani', 'everywhere', 'in', 'reality', 'ayushhhh', 'i', 'wish', 'i', 'could', 'get', 'a', 'boyfriend', 'like', 'youso', 'caring', 'responsible', 'handsome', 'sanya', 'is', 'sooooo', 'relatable', 'to', 'meand', 'i', 'wish', 'this', 'season', 'has', 'more', 'episodes', 'please', 'just', 'don', 't', 'stop', 'with', '3']","['great', 'content', 'nayana', 'expect', 'ratna', 'but', 'all', 'you', 'get', 'is', 'a', 'vani', 'everywher', 'in', 'realiti', 'ayushhhh', 'i', 'wish', 'i', 'could', 'get', 'a', 'boyfriend', 'like', 'youso', 'care', 'respons', 'handsom', 'sanya', 'is', 'sooooo', 'relat', 'to', 'meand', 'i', 'wish', 'this', 'season', 'has', 'more', 'episod', 'pleas', 'just', 'don', 't', 'stop', 'with', '3']",0.9777,0.045,0.511,0.444,0.5,0.7,0.4583333333,1,1,neu
JEON JUNGKOOK,if ayush mehra and barkha singh are making a movie for bollywood theaters then i would go and watch that movie 10 times,1,0,2020-11-06T15:35:37Z,6,15,11,"['if', 'ayush', 'mehra', 'and', 'barkha', 'singh', 'are', 'making', 'a', 'movie', 'for', 'bollywood', 'theaters', 'then', 'i', 'would', 'go', 'and', 'watch', 'that', 'movie', '10', 'times']","['if', 'ayush', 'mehra', 'and', 'barkha', 'singh', 'are', 'make', 'a', 'movi', 'for', 'bollywood', 'theater', 'then', 'i', 'would', 'go', 'and', 'watch', 'that', 'movi', '10', 'time']",0.0,0.0,1.0,0.0,0.0,0.0,0.04347826087,0,1,neu
Shawon Be1,when u want to see best acting skills and a comforting show do watch please find attached ayush and barkha,0,0,2020-11-06T15:31:48Z,6,15,11,"['when', 'u', 'want', 'to', 'see', 'best', 'acting', 'skills', 'and', 'a', 'comforting', 'show', 'do', 'watch', 'please', 'find', 'attached', 'ayush', 'and', 'barkha']","['when', 'u', 'want', 'to', 'see', 'best', 'act', 'skill', 'and', 'a', 'comfort', 'show', 'do', 'watch', 'pleas', 'find', 'attach', 'ayush', 'and', 'barkha']",0.8591,0.0,0.5710000000000001,0.429,0.5,0.15,0.25,0,0,neu
Harinder Singh,dicemedia i need a boyfrnd like ayush too who is this much caring loving and understanding dice media plsss i need that pls help me outregardsa small lover of yours,1,0,2020-11-06T14:14:46Z,6,14,11,"['dicemedia', 'i', 'need', 'a', 'boyfrnd', 'like', 'ayush', 'too', 'who', 'is', 'this', 'much', 'caring', 'loving', 'and', 'understanding', 'dice', 'media', 'plsss', 'i', 'need', 'that', 'pls', 'help', 'me', 'outregardsa', 'small', 'lover', 'of', 'yours']","['dicemedia', 'i', 'need', 'a', 'boyfrnd', 'like', 'ayush', 'too', 'who', 'is', 'this', 'much', 'care', 'love', 'and', 'understand', 'dice', 'media', 'plsss', 'i', 'need', 'that', 'pls', 'help', 'me', 'outregardsa', 'small', 'lover', 'of', 'your']",0.9468,0.0,0.547,0.45299999999999996,0.18333333329999998,0.5166666667,0.6333333333,0,1,neu
