Name,Comment,Likes,Reply_Count,Time,date,hour,month,Tokenize,stemmed,compound,neg,neu,pos,polarity,subjectivity,empath_score,Reply_Class,Like_Class,sentiment_status
R Aarya more,barkha did a awesome job in ashish chanchalani s lastest video good,1,0,2020-11-01T20:13:30Z,1,20,11,"['barkha', 'did', 'a', 'awesome', 'job', 'in', 'ashish', 'chanchalani', 's', 'lastest', 'video', 'good']","['barkha', 'did', 'a', 'awesom', 'job', 'in', 'ashish', 'chanchalani', 's', 'lastest', 'video', 'good']",0.7906,0.0,0.5329999999999999,0.467,0.85,0.8,0.9166666667,0,1,neu
Abhiti Tiwari Roll no 40,i think barkha and ayush is the best couple everlove u both,0,0,2020-11-01T19:45:23Z,1,19,11,"['i', 'think', 'barkha', 'and', 'ayush', 'is', 'the', 'best', 'couple', 'everlove', 'u', 'both']","['i', 'think', 'barkha', 'and', 'ayush', 'is', 'the', 'best', 'coupl', 'everlov', 'u', 'both']",0.6369,0.0,0.682,0.318,1.0,0.3,0.1666666667,0,0,neu
Chercy reneta,oh my gosh this whole looks so realistic and at the end the hug omg i literally had my eyes filled up there is so much care and all other stuff other than their relationship between ayush and barkha i am totally love in with these series,21,0,2020-11-01T19:21:39Z,1,19,11,"['oh', 'my', 'gosh', 'this', 'whole', 'looks', 'so', 'realistic', 'and', 'at', 'the', 'end', 'the', 'hug', 'omg', 'i', 'literally', 'had', 'my', 'eyes', 'filled', 'up', 'there', 'is', 'so', 'much', 'care', 'and', 'all', 'other', 'stuff', 'other', 'than', 'their', 'relationship', 'between', 'ayush', 'and', 'barkha', 'i', 'am', 'totally', 'love', 'in', 'with', 'these', 'series']","['oh', 'my', 'gosh', 'this', 'whole', 'look', 'so', 'realist', 'and', 'at', 'the', 'end', 'the', 'hug', 'omg', 'i', 'liter', 'had', 'my', 'eye', 'fill', 'up', 'there', 'is', 'so', 'much', 'care', 'and', 'all', 'other', 'stuff', 'other', 'than', 'their', 'relationship', 'between', 'ayush', 'and', 'barkha', 'i', 'am', 'total', 'love', 'in', 'with', 'these', 'seri']",0.9016,0.0,0.7909999999999999,0.209,0.17380952379999998,0.45476190479999995,0.34042553189999997,0,1,neu
Tanya Pandey,okay so the ending was like faaaaaabbbbbbbbbb and ayush and barkha i love you guyssssss,1,0,2020-11-01T19:21:39Z,1,19,11,"['okay', 'so', 'the', 'ending', 'was', 'like', 'faaaaaabbbbbbbbbb', 'and', 'ayush', 'and', 'barkha', 'i', 'love', 'you', 'guyssssss']","['okay', 'so', 'the', 'end', 'was', 'like', 'faaaaaabbbbbbbbbb', 'and', 'ayush', 'and', 'barkha', 'i', 'love', 'you', 'guyssssss']",0.8225,0.0,0.561,0.439,0.5,0.55,0.3333333333,0,1,neu
Juhi B,can t ask for anything more then this made my hectic day into cheerful all time diehard fan of barkha and ayush the best series,0,1,2020-11-01T18:58:07Z,1,18,11,"['can', 't', 'ask', 'for', 'anything', 'more', 'then', 'this', 'made', 'my', 'hectic', 'day', 'into', 'cheerful', 'all', 'time', 'diehard', 'fan', 'of', 'barkha', 'and', 'ayush', 'the', 'best', 'series']","['can', 't', 'ask', 'for', 'anyth', 'more', 'then', 'this', 'made', 'my', 'hectic', 'day', 'into', 'cheer', 'all', 'time', 'diehard', 'fan', 'of', 'barkha', 'and', 'ayush', 'the', 'best', 'seri']",0.875,0.0,0.677,0.32299999999999995,0.6333333333,0.6,0.4,1,0,neu
Niyati Singh,a beautiful story that makes your heart brighter and happier can t wait to see more of this the immense love passion b w shaurya and sanya feels so true kudos team dice media and specially ayush and barkha,4,1,2020-11-01T18:57:36Z,1,18,11,"['a', 'beautiful', 'story', 'that', 'makes', 'your', 'heart', 'brighter', 'and', 'happier', 'can', 't', 'wait', 'to', 'see', 'more', 'of', 'this', 'the', 'immense', 'love', 'passion', 'b', 'w', 'shaurya', 'and', 'sanya', 'feels', 'so', 'true', 'kudos', 'team', 'dice', 'media', 'and', 'specially', 'ayush', 'and', 'barkha']","['a', 'beauti', 'stori', 'that', 'make', 'your', 'heart', 'brighter', 'and', 'happier', 'can', 't', 'wait', 'to', 'see', 'more', 'of', 'this', 'the', 'immens', 'love', 'passion', 'b', 'w', 'shaurya', 'and', 'sanya', 'feel', 'so', 'true', 'kudo', 'team', 'dice', 'media', 'and', 'special', 'ayush', 'and', 'barkha']",0.9758,0.0,0.535,0.465,0.42619047619999995,0.7202380951999999,0.4871794872,1,1,neu
Biswa ranjan Pattnaik,i am just for waiting for ayush and barkha video,0,0,2020-11-01T18:46:28Z,1,18,11,"['i', 'am', 'just', 'for', 'waiting', 'for', 'ayush', 'and', 'barkha', 'video']","['i', 'am', 'just', 'for', 'wait', 'for', 'ayush', 'and', 'barkha', 'video']",0.0,0.0,1.0,0.0,0.0,0.0,0.3,0,0,neu
Animesh Nayak,barkha and aysh are fab together waiting to see next episodes,0,0,2020-11-01T18:35:49Z,1,18,11,"['barkha', 'and', 'aysh', 'are', 'fab', 'together', 'waiting', 'to', 'see', 'next', 'episodes']","['barkha', 'and', 'aysh', 'are', 'fab', 'togeth', 'wait', 'to', 'see', 'next', 'episod']",0.4588,0.0,0.769,0.231,0.0,0.0,0.0,0,0,neu
NOCTOR,how many of u love barkha and ayush together,7,0,2020-11-01T18:34:57Z,1,18,11,"['how', 'many', 'of', 'u', 'love', 'barkha', 'and', 'ayush', 'together']","['how', 'mani', 'of', 'u', 'love', 'barkha', 'and', 'ayush', 'togeth']",0.6369,0.0,0.625,0.375,0.5,0.55,0.5555555556,0,1,neu
Sagareeka Patil,barkha and ayush are so damn cute love to both of you,0,0,2020-11-01T18:30:19Z,1,18,11,"['barkha', 'and', 'ayush', 'are', 'so', 'damn', 'cute', 'love', 'to', 'both', 'of', 'you']","['barkha', 'and', 'ayush', 'are', 'so', 'damn', 'cute', 'love', 'to', 'both', 'of', 'you']",0.6429,0.17300000000000001,0.445,0.38299999999999995,0.5,0.8,0.8333333333,0,0,neu
Arin chaudhary,when is the next episode coming i am so excited barkha is so beautiful wish i could be ayush,41,7,2020-11-01T18:25:08Z,1,18,11,"['when', 'is', 'the', 'next', 'episode', 'coming', 'i', 'am', 'so', 'excited', 'barkha', 'is', 'so', 'beautiful', 'wish', 'i', 'could', 'be', 'ayush']","['when', 'is', 'the', 'next', 'episod', 'come', 'i', 'am', 'so', 'excit', 'barkha', 'is', 'so', 'beauti', 'wish', 'i', 'could', 'be', 'ayush']",0.9019,0.0,0.5579999999999999,0.442,0.4083333333,0.5833333333,0.42105263159999995,1,1,neu
Mushk Zehra,cant wait for next episoden best best barkha and shauryaa,0,0,2020-11-01T18:25:08Z,1,18,11,"['cant', 'wait', 'for', 'next', 'episoden', 'best', 'best', 'barkha', 'and', 'shauryaa']","['cant', 'wait', 'for', 'next', 'episoden', 'best', 'best', 'barkha', 'and', 'shauryaa']",0.8555,0.0,0.488,0.512,0.6666666667,0.2,0.4,0,0,pos
Ind,after watching barkha singh in ashishs video today i love her more with her acting in different roles and i think she deserves to be a part of bollywood films,0,0,2020-11-01T18:25:07Z,1,18,11,"['after', 'watching', 'barkha', 'singh', 'in', 'ashishs', 'video', 'today', 'i', 'love', 'her', 'more', 'with', 'her', 'acting', 'in', 'different', 'roles', 'and', 'i', 'think', 'she', 'deserves', 'to', 'be', 'a', 'part', 'of', 'bollywood', 'films']","['after', 'watch', 'barkha', 'singh', 'in', 'ashish', 'video', 'today', 'i', 'love', 'her', 'more', 'with', 'her', 'act', 'in', 'differ', 'role', 'and', 'i', 'think', 'she', 'deserv', 'to', 'be', 'a', 'part', 'of', 'bollywood', 'film']",0.6369,0.0,0.861,0.139,0.25,0.425,0.2666666667,0,0,neu
Benita M Binu,barkha singh ayush mehra your the best couple i love it,0,0,2020-11-01T18:25:01Z,1,18,11,"['barkha', 'singh', 'ayush', 'mehra', 'your', 'the', 'best', 'couple', 'i', 'love', 'it']","['barkha', 'singh', 'ayush', 'mehra', 'your', 'the', 'best', 'coupl', 'i', 'love', 'it']",0.8555,0.0,0.488,0.512,0.75,0.45,0.6363636364,0,0,pos
Krishna Prasad,nice bond between ayush and barkha,0,0,2020-11-01T18:14:28Z,1,18,11,"['nice', 'bond', 'between', 'ayush', 'and', 'barkha']","['nice', 'bond', 'between', 'ayush', 'and', 'barkha']",0.4215,0.0,0.6409999999999999,0.359,0.6,1.0,0.5,0,0,neu
Yash,ayush and barkha are really good actors,1,0,2020-11-01T18:09:43Z,1,18,11,"['ayush', 'and', 'barkha', 'are', 'really', 'good', 'actors']","['ayush', 'and', 'barkha', 'are', 'realli', 'good', 'actor']",0.4927,0.0,0.653,0.34700000000000003,0.7,0.6,0.0,0,1,neu
its me rameez,barkha singh i love the way she does things good story love it lol frm bangalore,0,0,2020-11-01T18:03:48Z,1,18,11,"['barkha', 'singh', 'i', 'love', 'the', 'way', 'she', 'does', 'things', 'good', 'story', 'love', 'it', 'lol', 'frm', 'bangalore']","['barkha', 'singh', 'i', 'love', 'the', 'way', 'she', 'doe', 'thing', 'good', 'stori', 'love', 'it', 'lol', 'frm', 'bangalor']",0.9337,0.0,0.43799999999999994,0.562,0.625,0.625,0.6875,0,0,pos
Yogeshwari Kolhe,yarrr barkha is love,1,0,2020-11-01T17:48:17Z,1,17,11,"['yarrr', 'barkha', 'is', 'love']","['yarrr', 'barkha', 'is', 'love']",0.6369,0.0,0.41700000000000004,0.583,0.5,0.6,1.25,0,1,pos
Abhijeet Gaikwad,barkha is so beautiful,0,0,2020-11-01T17:48:17Z,1,17,11,"['barkha', 'is', 'so', 'beautiful']","['barkha', 'is', 'so', 'beauti']",0.7177,0.0,0.375,0.625,0.85,1.0,0.75,0,0,pos
Amy S,ayush and barkha should be married in real life,0,0,2020-11-01T17:45:49Z,1,17,11,"['ayush', 'and', 'barkha', 'should', 'be', 'married', 'in', 'real', 'life']","['ayush', 'and', 'barkha', 'should', 'be', 'marri', 'in', 'real', 'life']",0.0,0.0,1.0,0.0,0.225,0.275,0.5555555556,0,0,neu
meenakshi vii,i have been waiting for so long and the new episode is completely perfect sending loves for your effort thank you so much for keeping us entertain in this epieode i see shaurya is a little stressed and not happy barkha keeps him happy and entertained lol i forgot barkha s name in this season sorry,0,0,2020-11-01T17:45:10Z,1,17,11,"['i', 'have', 'been', 'waiting', 'for', 'so', 'long', 'and', 'the', 'new', 'episode', 'is', 'completely', 'perfect', 'sending', 'loves', 'for', 'your', 'effort', 'thank', 'you', 'so', 'much', 'for', 'keeping', 'us', 'entertain', 'in', 'this', 'epieode', 'i', 'see', 'shaurya', 'is', 'a', 'little', 'stressed', 'and', 'not', 'happy', 'barkha', 'keeps', 'him', 'happy', 'and', 'entertained', 'lol', 'i', 'forgot', 'barkha', 's', 'name', 'in', 'this', 'season', 'sorry']","['i', 'have', 'been', 'wait', 'for', 'so', 'long', 'and', 'the', 'new', 'episod', 'is', 'complet', 'perfect', 'send', 'love', 'for', 'your', 'effort', 'thank', 'you', 'so', 'much', 'for', 'keep', 'us', 'entertain', 'in', 'this', 'epieod', 'i', 'see', 'shaurya', 'is', 'a', 'littl', 'stress', 'and', 'not', 'happi', 'barkha', 'keep', 'him', 'happi', 'and', 'entertain', 'lol', 'i', 'forgot', 'barkha', 's', 'name', 'in', 'this', 'season', 'sorri']",0.8706,0.13699999999999998,0.597,0.266,0.19987373739999997,0.6949494948999999,0.4821428571,0,0,neu
Nirjhor Saha,and u guyz killed it again ayush and barkha are all tym fav,0,0,2020-11-01T17:29:08Z,1,17,11,"['and', 'u', 'guyz', 'killed', 'it', 'again', 'ayush', 'and', 'barkha', 'are', 'all', 'tym', 'fav']","['and', 'u', 'guyz', 'kill', 'it', 'again', 'ayush', 'and', 'barkha', 'are', 'all', 'tym', 'fav']",-0.3612,0.257,0.5710000000000001,0.171,-0.2,0.0,0.07692307692000001,0,0,neu
Nisha Dolbera,ayush and barkha always makes me miss my imaginary ex boyfriend,8,0,2020-11-01T17:22:24Z,1,17,11,"['ayush', 'and', 'barkha', 'always', 'makes', 'me', 'miss', 'my', 'imaginary', 'ex', 'boyfriend']","['ayush', 'and', 'barkha', 'alway', 'make', 'me', 'miss', 'my', 'imaginari', 'ex', 'boyfriend']",-0.1531,0.138,0.862,0.0,0.0,0.0,0.45454545450000006,0,1,neu
Adrika Ghosh,best web series ever seen sanya shaurya the best i mean our ayush barkha,0,0,2020-11-01T17:22:24Z,1,17,11,"['best', 'web', 'series', 'ever', 'seen', 'sanya', 'shaurya', 'the', 'best', 'i', 'mean', 'our', 'ayush', 'barkha']","['best', 'web', 'seri', 'ever', 'seen', 'sanya', 'shaurya', 'the', 'best', 'i', 'mean', 'our', 'ayush', 'barkha']",0.8555,0.0,0.5670000000000001,0.433,0.5625,0.42916666670000003,0.7857142856999999,0,0,neu
Raveena Pathak,best and my most favourite couple on screen ayush and barkha so good to see you both again,1,0,2020-11-01T17:03:54Z,1,17,11,"['best', 'and', 'my', 'most', 'favourite', 'couple', 'on', 'screen', 'ayush', 'and', 'barkha', 'so', 'good', 'to', 'see', 'you', 'both', 'again']","['best', 'and', 'my', 'most', 'favourit', 'coupl', 'on', 'screen', 'ayush', 'and', 'barkha', 'so', 'good', 'to', 'see', 'you', 'both', 'again']",0.8377,0.0,0.6679999999999999,0.332,0.7333333333,0.4666666667,0.3888888889,0,1,neu
Jothis R Daas,i m not a office person but ayush really nailed it as shaurya the emotions were expressed really well and the hug at the end full of emotions that a viewer can truly understand bravo also i loved barkha too but i feel this episode was brought out best by shaurya well done dice media a great script eagerly waiting for the next episode,300,4,2020-11-01T16:57:44Z,1,16,11,"['i', 'm', 'not', 'a', 'office', 'person', 'but', 'ayush', 'really', 'nailed', 'it', 'as', 'shaurya', 'the', 'emotions', 'were', 'expressed', 'really', 'well', 'and', 'the', 'hug', 'at', 'the', 'end', 'full', 'of', 'emotions', 'that', 'a', 'viewer', 'can', 'truly', 'understand', 'bravo', 'also', 'i', 'loved', 'barkha', 'too', 'but', 'i', 'feel', 'this', 'episode', 'was', 'brought', 'out', 'best', 'by', 'shaurya', 'well', 'done', 'dice', 'media', 'a', 'great', 'script', 'eagerly', 'waiting', 'for', 'the', 'next', 'episode']","['i', 'm', 'not', 'a', 'offic', 'person', 'but', 'ayush', 'realli', 'nail', 'it', 'as', 'shaurya', 'the', 'emot', 'were', 'express', 'realli', 'well', 'and', 'the', 'hug', 'at', 'the', 'end', 'full', 'of', 'emot', 'that', 'a', 'viewer', 'can', 'truli', 'understand', 'bravo', 'also', 'i', 'love', 'barkha', 'too', 'but', 'i', 'feel', 'this', 'episod', 'was', 'brought', 'out', 'best', 'by', 'shaurya', 'well', 'done', 'dice', 'media', 'a', 'great', 'script', 'eager', 'wait', 'for', 'the', 'next', 'episod']",0.9894,0.0,0.588,0.41200000000000003,0.4642857143,0.4,0.421875,1,1,neu
Ashu Joshi,nice superb awesome i like all your episodes of barkha singh and ayush mehra and i love all your series i like it most and please find attached is one of my favourite series,0,0,2020-11-01T16:35:49Z,1,16,11,"['nice', 'superb', 'awesome', 'i', 'like', 'all', 'your', 'episodes', 'of', 'barkha', 'singh', 'and', 'ayush', 'mehra', 'and', 'i', 'love', 'all', 'your', 'series', 'i', 'like', 'it', 'most', 'and', 'please', 'find', 'attached', 'is', 'one', 'of', 'my', 'favourite', 'series']","['nice', 'superb', 'awesom', 'i', 'like', 'all', 'your', 'episod', 'of', 'barkha', 'singh', 'and', 'ayush', 'mehra', 'and', 'i', 'love', 'all', 'your', 'seri', 'i', 'like', 'it', 'most', 'and', 'pleas', 'find', 'attach', 'is', 'one', 'of', 'my', 'favourit', 'seri']",0.9712,0.0,0.513,0.48700000000000004,0.72,0.82,0.2941176471,0,0,neu
Fardeen Rehman,acviansbarkha di second face,1,0,2020-11-01T16:19:28Z,1,16,11,"['acviansbarkha', 'di', 'second', 'face']","['acviansbarkha', 'di', 'second', 'face']",0.0,0.0,1.0,0.0,0.0,0.0,0.5,0,1,neu
Movie Lover,so good to see ayush and barkha again woohooobest series best best ever,0,0,2020-11-01T16:11:28Z,1,16,11,"['so', 'good', 'to', 'see', 'ayush', 'and', 'barkha', 'again', 'woohooobest', 'series', 'best', 'best', 'ever']","['so', 'good', 'to', 'see', 'ayush', 'and', 'barkha', 'again', 'woohooobest', 'seri', 'best', 'best', 'ever']",0.9117,0.0,0.46299999999999997,0.537,0.9,0.4,0.3846153846,0,0,pos
Prachet Makwana,i literally came after watching acv hatke s new video the dealer can t help compare barkha s roles in these 2 videos amazing job,285,2,2020-11-01T15:58:19Z,1,15,11,"['i', 'literally', 'came', 'after', 'watching', 'acv', 'hatke', 's', 'new', 'video', 'the', 'dealer', 'can', 't', 'help', 'compare', 'barkha', 's', 'roles', 'in', 'these', '2', 'videos', 'amazing', 'job']","['i', 'liter', 'came', 'after', 'watch', 'acv', 'hatk', 's', 'new', 'video', 'the', 'dealer', 'can', 't', 'help', 'compar', 'barkha', 's', 'role', 'in', 'these', '2', 'video', 'amaz', 'job']",0.7579,0.0,0.735,0.265,0.3681818182,0.6772727273,0.56,1,1,neu
Sumaia Salim,those silent hugs gives thousands of reason to smile and fade away every tension my two favourites ayush and barkha amazing work love u both,0,0,2020-11-01T15:26:57Z,1,15,11,"['those', 'silent', 'hugs', 'gives', 'thousands', 'of', 'reason', 'to', 'smile', 'and', 'fade', 'away', 'every', 'tension', 'my', 'two', 'favourites', 'ayush', 'and', 'barkha', 'amazing', 'work', 'love', 'u', 'both']","['those', 'silent', 'hug', 'give', 'thousand', 'of', 'reason', 'to', 'smile', 'and', 'fade', 'away', 'everi', 'tension', 'my', 'two', 'favourit', 'ayush', 'and', 'barkha', 'amaz', 'work', 'love', 'u', 'both']",0.9081,0.066,0.5429999999999999,0.391,0.35,0.425,0.44,0,0,neu
Snigdha Gomes,good start i like both ayush n barkhas acting it looks so natural,0,0,2020-11-01T14:52:23Z,1,14,11,"['good', 'start', 'i', 'like', 'both', 'ayush', 'n', 'barkhas', 'acting', 'it', 'looks', 'so', 'natural']","['good', 'start', 'i', 'like', 'both', 'ayush', 'n', 'barkha', 'act', 'it', 'look', 'so', 'natur']",0.8244,0.0,0.48100000000000004,0.519,0.2666666667,0.3333333333,0.0,0,0,pos
Sairusjoni Nadar,barkha is lovely,0,0,2020-11-01T13:43:34Z,1,13,11,"['barkha', 'is', 'lovely']","['barkha', 'is', 'love']",0.5859,0.0,0.345,0.655,0.5,0.75,1.0,0,0,pos
Chhayanksh Barot,and you know dice media uhh are reaching to the depth of the so many heartswords are to short to describe performance of ur team that work so hard uh all are careful of all the little things that make someone happiiee and sir ayush and ma am barkha are the cherry on the cake thank you so much for an amazing experiences and really lots of emotion are attached to the dice media,0,0,2020-11-01T13:25:45Z,1,13,11,"['and', 'you', 'know', 'dice', 'media', 'uhh', 'are', 'reaching', 'to', 'the', 'depth', 'of', 'the', 'so', 'many', 'heartswords', 'are', 'to', 'short', 'to', 'describe', 'performance', 'of', 'ur', 'team', 'that', 'work', 'so', 'hard', 'uh', 'all', 'are', 'careful', 'of', 'all', 'the', 'little', 'things', 'that', 'make', 'someone', 'happiiee', 'and', 'sir', 'ayush', 'and', 'ma', 'am', 'barkha', 'are', 'the', 'cherry', 'on', 'the', 'cake', 'thank', 'you', 'so', 'much', 'for', 'an', 'amazing', 'experiences', 'and', 'really', 'lots', 'of', 'emotion', 'are', 'attached', 'to', 'the', 'dice', 'media']","['and', 'you', 'know', 'dice', 'media', 'uhh', 'are', 'reach', 'to', 'the', 'depth', 'of', 'the', 'so', 'mani', 'heartsword', 'are', 'to', 'short', 'to', 'describ', 'perform', 'of', 'ur', 'team', 'that', 'work', 'so', 'hard', 'uh', 'all', 'are', 'care', 'of', 'all', 'the', 'littl', 'thing', 'that', 'make', 'someon', 'happiie', 'and', 'sir', 'ayush', 'and', 'ma', 'am', 'barkha', 'are', 'the', 'cherri', 'on', 'the', 'cake', 'thank', 'you', 'so', 'much', 'for', 'an', 'amaz', 'experi', 'and', 'realli', 'lot', 'of', 'emot', 'are', 'attach', 'to', 'the', 'dice', 'media']",0.7804,0.023,0.856,0.12,0.1151041667,0.5177083333,0.5135135135,0,0,neu
Tushar Tiwari,ayush and barkha both areee together,0,0,2020-11-01T13:25:45Z,1,13,11,"['ayush', 'and', 'barkha', 'both', 'areee', 'together']","['ayush', 'and', 'barkha', 'both', 'aree', 'togeth']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,neu
Konagalla Mangasri,the reaction which anant gave when barkha did not give him hifireminded me of rm bts,1,4,2020-11-01T13:25:15Z,1,13,11,"['the', 'reaction', 'which', 'anant', 'gave', 'when', 'barkha', 'did', 'not', 'give', 'him', 'hifireminded', 'me', 'of', 'rm', 'bts']","['the', 'reaction', 'which', 'anant', 'gave', 'when', 'barkha', 'did', 'not', 'give', 'him', 'hifiremind', 'me', 'of', 'rm', 'bts']",0.0,0.0,1.0,0.0,0.0,0.0,0.125,1,1,neu
Navya Bhatia,barkha and ayush look soooo cute together lovin the series pls next episode jaldi lao,3,0,2020-11-01T13:23:26Z,1,13,11,"['barkha', 'and', 'ayush', 'look', 'soooo', 'cute', 'together', 'lovin', 'the', 'series', 'pls', 'next', 'episode', 'jaldi', 'lao']","['barkha', 'and', 'ayush', 'look', 'soooo', 'cute', 'togeth', 'lovin', 'the', 'seri', 'pls', 'next', 'episod', 'jaldi', 'lao']",0.5106,0.0,0.7509999999999999,0.249,0.25,0.5,0.3333333333,0,1,neu
