Unnamed: 0,Name,Comment,Likes,Reply_Count,Time,date,hour,month,Tokenize,stemmed,compound,neg,neu,pos,polarity,subjectivity,empath_score,Reply_Class,Like_Class,sentiment_status
319,Manisha Choudhury,i m also facing the same problem starting me pura pese uda dena phir end of the month bhikari bn na,0,0,2021-07-11T16:11:33Z,11,16,7,"['i', 'm', 'also', 'facing', 'the', 'same', 'problem', 'starting', 'me', 'pura', 'pese', 'uda', 'dena', 'phir', 'end', 'of', 'the', 'month', 'bhikari', 'bn', 'na']","['i', 'm', 'also', 'face', 'the', 'same', 'problem', 'start', 'me', 'pura', 'pese', 'uda', 'dena', 'phir', 'end', 'of', 'the', 'month', 'bhikari', 'bn', 'na']",-0.4019,0.13,0.87,0.0,0.0,0.1125,0.0,0,0,neu
320,Why am i here,i can imagine that i am salary and a husband too,0,0,2021-07-10T12:46:32Z,10,12,7,"['i', 'can', 'imagine', 'that', 'i', 'am', 'salary', 'and', 'a', 'husband', 'too']","['i', 'can', 'imagin', 'that', 'i', 'am', 'salari', 'and', 'a', 'husband', 'too']",0.0,0.0,1.0,0.0,0.0,0.0,1.181818181818182,0,0,neu
321,Tech Dyan,she could have asked her friend to share their bf with her for nxt 4 days and she could return the favour,1,0,2021-07-10T12:46:32Z,10,12,7,"['she', 'could', 'have', 'asked', 'her', 'friend', 'to', 'share', 'their', 'bf', 'with', 'her', 'for', 'nxt', '4', 'days', 'and', 'she', 'could', 'return', 'the', 'favour']","['she', 'could', 'have', 'ask', 'her', 'friend', 'to', 'share', 'their', 'bf', 'with', 'her', 'for', 'nxt', '4', 'day', 'and', 'she', 'could', 'return', 'the', 'favour']",0.8074,0.0,0.684,0.316,0.0,0.0,0.2272727272727273,0,1,neu
322,VS,my most favorite from filter copy,0,0,2021-07-09T14:33:58Z,9,14,7,"['my', 'most', 'favorite', 'from', 'filter', 'copy']","['my', 'most', 'favorit', 'from', 'filter', 'copi']",0.5095,0.0,0.603,0.397,0.5,0.75,0.6666666666666666,0,0,neu
323,Vipin Narang,what am i pocket money this one was so good,0,0,2021-07-09T14:33:58Z,9,14,7,"['what', 'am', 'i', 'pocket', 'money', 'this', 'one', 'was', 'so', 'good']","['what', 'am', 'i', 'pocket', 'money', 'this', 'one', 'was', 'so', 'good']",0.5777,0.0,0.6809999999999999,0.319,0.7,0.6000000000000001,0.4,0,0,neu
324,Gaurav,this is both hilarious and brilliant,0,0,2021-07-09T09:02:40Z,9,9,7,"['this', 'is', 'both', 'hilarious', 'and', 'brilliant']","['this', 'is', 'both', 'hilari', 'and', 'brilliant']",0.7579,0.0,0.381,0.619,0.7,1.0,0.16666666666666666,0,0,pos
325,,imagine if salary came wearing a vest t shirt shirt sweater jacket winter coat and 7 more layers,368,10,2021-07-09T09:02:40Z,9,9,7,"['imagine', 'if', 'salary', 'came', 'wearing', 'a', 'vest', 't', 'shirt', 'shirt', 'sweater', 'jacket', 'winter', 'coat', 'and', '7', 'more', 'layers']","['imagin', 'if', 'salari', 'came', 'wear', 'a', 'vest', 't', 'shirt', 'shirt', 'sweater', 'jacket', 'winter', 'coat', 'and', '7', 'more', 'layer']",0.0,0.0,1.0,0.0,0.5,0.5,1.7777777777777781,1,1,neu
326,Crazy Pie,mallus own wamiqa,1,0,2021-07-07T12:06:53Z,7,12,7,"['mallus', 'own', 'wamiqa']","['mallus', 'own', 'wamiqa']",0.0,0.0,1.0,0.0,0.6,1.0,0.0,0,1,neu
327,Harshee Teeluck,the equable cobweb pathologically last because bulb concretely press forenenst a quixotic pakistan sneaky hurried hovercraft,0,0,2021-07-07T12:06:53Z,7,12,7,"['the', 'equable', 'cobweb', 'pathologically', 'last', 'because', 'bulb', 'concretely', 'press', 'forenenst', 'a', 'quixotic', 'pakistan', 'sneaky', 'hurried', 'hovercraft']","['the', 'equabl', 'cobweb', 'patholog', 'last', 'becaus', 'bulb', 'concret', 'press', 'forenenst', 'a', 'quixot', 'pakistan', 'sneaki', 'hurri', 'hovercraft']",-0.2263,0.11900000000000001,0.8809999999999999,0.0,0.11666666666666667,0.2888888888888889,0.0,0,0,neu
328,Muhammed Ajmal,most brilliant subject that you ve ever made,12,0,2021-07-06T06:52:01Z,6,6,7,"['most', 'brilliant', 'subject', 'that', 'you', 've', 'ever', 'made']","['most', 'brilliant', 'subject', 'that', 'you', 've', 'ever', 'made']",0.624,0.0,0.631,0.369,0.41111111111111104,0.6111111111111109,0.25,0,1,neu
329,VD GAMING,july 24 is my birthday,1,0,2021-07-06T06:52:01Z,6,6,7,"['july', '24', 'is', 'my', 'birthday']","['juli', '24', 'is', 'my', 'birthday']",0.0,0.0,1.0,0.0,0.0,0.0,0.4,0,1,neu
330,Thujiba Balasubramaniam,i wish i have a person as salery,1,0,2021-07-05T09:26:10Z,5,9,7,"['i', 'wish', 'i', 'have', 'a', 'person', 'as', 'salery']","['i', 'wish', 'i', 'have', 'a', 'person', 'as', 'saleri']",0.4019,0.0,0.597,0.40299999999999997,0.0,0.0,0.25,0,1,neu
331,Alekh Sharma,let alone salary being a guy girls treat even real human the same way,0,0,2021-07-05T09:26:10Z,5,9,7,"['let', 'alone', 'salary', 'being', 'a', 'guy', 'girls', 'treat', 'even', 'real', 'human', 'the', 'same', 'way']","['let', 'alon', 'salari', 'be', 'a', 'guy', 'girl', 'treat', 'even', 'real', 'human', 'the', 'same', 'way']",0.1779,0.127,0.701,0.172,0.0,0.1375,1.2857142857142854,0,0,neu
332,All rounder channel by Maanya,waqima after sixteen big fan appreciate your work,4,0,2021-07-04T10:54:12Z,4,10,7,"['waqima', 'after', 'sixteen', 'big', 'fan', 'appreciate', 'your', 'work']","['waqima', 'after', 'sixteen', 'big', 'fan', 'appreci', 'your', 'work']",0.6124,0.0,0.545,0.455,0.0,0.1,0.75,0,1,neu
333,Palani Kumar,such a brilliant concept super short film,0,0,2021-07-04T10:54:12Z,4,10,7,"['such', 'a', 'brilliant', 'concept', 'super', 'short', 'film']","['such', 'a', 'brilliant', 'concept', 'super', 'short', 'film']",0.8271,0.0,0.342,0.6579999999999999,0.3083333333333333,0.6166666666666666,0.2857142857142857,0,0,pos
334,Rahul Yadav,fun fact this is not your first time,1,0,2021-07-03T04:59:21Z,3,4,7,"['fun', 'fact', 'this', 'is', 'not', 'your', 'first', 'time']","['fun', 'fact', 'this', 'is', 'not', 'your', 'first', 'time']",0.5106,0.0,0.68,0.32,0.275,0.26666666666666666,1.75,0,1,neu
335,jack,i would not be lonely if he was with me,0,0,2021-07-03T04:59:21Z,3,4,7,"['i', 'would', 'not', 'be', 'lonely', 'if', 'he', 'was', 'with', 'me']","['i', 'would', 'not', 'be', 'lone', 'if', 'he', 'was', 'with', 'me']",0.2755,0.0,0.7909999999999999,0.209,-0.09999999999999998,0.7,0.0,0,0,neu
336,Sambit bhattacharya,this whole thing it s like relating salary with your bf,0,0,2021-07-03T04:53:56Z,3,4,7,"['this', 'whole', 'thing', 'it', 's', 'like', 'relating', 'salary', 'with', 'your', 'bf']","['this', 'whole', 'thing', 'it', 's', 'like', 'relat', 'salari', 'with', 'your', 'bf']",0.3612,0.0,0.7829999999999999,0.217,0.2,0.4,0.8181818181818183,0,0,neu
337,AS37,nice thought,0,0,2021-07-03T04:53:56Z,3,4,7,"['nice', 'thought']","['nice', 'thought']",0.4215,0.0,0.263,0.737,0.6,1.0,1.0,0,0,pos
338,Sameena Tasneem,brilliant,0,0,2021-07-01T15:11:02Z,1,15,7,['brilliant'],['brilliant'],0.5859,0.0,0.0,1.0,0.9,1.0,0.0,0,0,pos
339, Yashii ,if this was real there would be hundreds of movies about falling in love with salary,1,0,2021-07-01T15:11:02Z,1,15,7,"['if', 'this', 'was', 'real', 'there', 'would', 'be', 'hundreds', 'of', 'movies', 'about', 'falling', 'in', 'love', 'with', 'salary']","['if', 'this', 'was', 'real', 'there', 'would', 'be', 'hundr', 'of', 'movi', 'about', 'fall', 'in', 'love', 'with', 'salari']",0.5574,0.081,0.7070000000000001,0.212,0.35,0.45,0.9375,0,1,neu
340,Saurabh Jain,more concepts like this pls,0,0,2021-07-01T11:09:33Z,1,11,7,"['more', 'concepts', 'like', 'this', 'pls']","['more', 'concept', 'like', 'this', 'pls']",0.4859,0.0,0.419,0.581,0.5,0.5,0.0,0,0,pos
341,Saurabh Jain,great video,0,0,2021-07-01T11:09:33Z,1,11,7,"['great', 'video']","['great', 'video']",0.6249,0.0,0.196,0.804,0.8,0.75,2.5,0,0,pos
342,sg,2 49 hatt was epic,3,0,2021-07-01T09:06:54Z,1,9,7,"['2', '49', 'hatt', 'was', 'epic']","['2', '49', 'hatt', 'was', 'epic']",0.0,0.0,1.0,0.0,0.1,0.4,0.6000000000000001,0,1,neu
343,sraboni bhattacharjee,1 50 was funny and cute as fuck,1,0,2021-07-01T09:06:54Z,1,9,7,"['1', '50', 'was', 'funny', 'and', 'cute', 'as', 'fuck']","['1', '50', 'was', 'funni', 'and', 'cute', 'as', 'fuck']",0.34,0.261,0.299,0.44,0.11666666666666665,0.8666666666666667,0.875,0,1,pos
344,Hafsa Waseem,i dont know why but he looks like daniel radcliffe like harry potter,0,0,2021-07-01T07:19:19Z,1,7,7,"['i', 'dont', 'know', 'why', 'but', 'he', 'looks', 'like', 'daniel', 'radcliffe', 'like', 'harry', 'potter']","['i', 'dont', 'know', 'whi', 'but', 'he', 'look', 'like', 'daniel', 'radcliff', 'like', 'harri', 'potter']",0.7579,0.0,0.606,0.39399999999999996,0.0,0.0,0.07692307692307693,0,0,neu
345,Arun Jerome,wow guys just brilliant what writing,0,0,2021-07-01T07:19:19Z,1,7,7,"['wow', 'guys', 'just', 'brilliant', 'what', 'writing']","['wow', 'guy', 'just', 'brilliant', 'what', 'write']",0.8225,0.0,0.345,0.655,0.5,1.0,0.8333333333333333,0,0,pos
346,Deepa Daniel,she has acted in a malayalam movie called goda with the actor tovino thomas,0,0,2021-07-01T06:35:27Z,1,6,7,"['she', 'has', 'acted', 'in', 'a', 'malayalam', 'movie', 'called', 'goda', 'with', 'the', 'actor', 'tovino', 'thomas']","['she', 'has', 'act', 'in', 'a', 'malayalam', 'movi', 'call', 'goda', 'with', 'the', 'actor', 'tovino', 'thoma']",0.0,0.0,1.0,0.0,0.0,0.0,0.21428571428571427,0,0,neu
347,Gargi Saha,i can found myself into this girl so true man,0,0,2021-07-01T06:35:27Z,1,6,7,"['i', 'can', 'found', 'myself', 'into', 'this', 'girl', 'so', 'true', 'man']","['i', 'can', 'found', 'myself', 'into', 'this', 'girl', 'so', 'true', 'man']",0.5598,0.0,0.6890000000000001,0.311,0.35,0.65,0.7999999999999999,0,0,neu
348,viraj dilipa,this idea is perfect ye log serial banane chahiye,1,0,2021-07-01T00:22:38Z,1,0,7,"['this', 'idea', 'is', 'perfect', 'ye', 'log', 'serial', 'banane', 'chahiye']","['this', 'idea', 'is', 'perfect', 'ye', 'log', 'serial', 'banan', 'chahiy']",0.5719,0.0,0.684,0.316,1.0,1.0,0.4444444444444444,0,1,neu
349,Disha Kadam,nayana you are such a good writer,0,0,2021-07-01T00:22:38Z,1,0,7,"['nayana', 'you', 'are', 'such', 'a', 'good', 'writer']","['nayana', 'you', 'are', 'such', 'a', 'good', 'writer']",0.4404,0.0,0.633,0.36700000000000005,0.35,0.55,0.14285714285714285,0,0,neu
350,lal bahadur sahu sahu,excellent writing movie,0,0,2021-06-30T15:20:30Z,30,15,6,"['excellent', 'writing', 'movie']","['excel', 'write', 'movi']",0.5719,0.0,0.35100000000000003,0.649,1.0,1.0,1.6666666666666663,0,0,pos
351,SURAJ PRASAD SHARMA,o godi can t stop laughing kya halat bna di n wo beer cafe m white salary ka expression so cute,1,0,2021-06-30T15:20:30Z,30,15,6,"['o', 'godi', 'can', 't', 'stop', 'laughing', 'kya', 'halat', 'bna', 'di', 'n', 'wo', 'beer', 'cafe', 'm', 'white', 'salary', 'ka', 'expression', 'so', 'cute']","['o', 'godi', 'can', 't', 'stop', 'laugh', 'kya', 'halat', 'bna', 'di', 'n', 'wo', 'beer', 'cafe', 'm', 'white', 'salari', 'ka', 'express', 'so', 'cute']",0.7065,0.095,0.602,0.304,0.25,0.5,1.0000000000000004,0,1,neu
352,Anjana U,please don t get offended but this girl looks like selena gomez,1,0,2021-06-30T13:54:39Z,30,13,6,"['please', 'don', 't', 'get', 'offended', 'but', 'this', 'girl', 'looks', 'like', 'selena', 'gomez']","['pleas', 'don', 't', 'get', 'offend', 'but', 'this', 'girl', 'look', 'like', 'selena', 'gomez']",0.5267,0.10400000000000001,0.556,0.34,0.0,0.0,0.5,0,1,neu
353,Data Boss,it s just happened to me today fuck man worst of all,0,0,2021-06-30T13:54:39Z,30,13,6,"['it', 's', 'just', 'happened', 'to', 'me', 'today', 'fuck', 'man', 'worst', 'of', 'all']","['it', 's', 'just', 'happen', 'to', 'me', 'today', 'fuck', 'man', 'worst', 'of', 'all']",-0.8225,0.45799999999999996,0.542,0.0,-0.7,0.8,0.25,0,0,neu
354,Chhatramani Guragain,part 2 please,0,0,2021-06-30T12:17:24Z,30,12,6,"['part', '2', 'please']","['part', '2', 'pleas']",0.3182,0.0,0.303,0.6970000000000001,0.0,0.0,0.0,0,0,pos
355,Sk 523,this was one of the best video in this genre,2,0,2021-06-30T12:17:24Z,30,12,6,"['this', 'was', 'one', 'of', 'the', 'best', 'video', 'in', 'this', 'genre']","['this', 'was', 'one', 'of', 'the', 'best', 'video', 'in', 'this', 'genr']",0.6369,0.0,0.682,0.318,1.0,0.3,0.6000000000000001,0,1,neu
356,Fun Time,this video fixed in my mind that salary is not money its a human if someone says salary my mind,1,0,2021-06-30T07:06:10Z,30,7,6,"['this', 'video', 'fixed', 'in', 'my', 'mind', 'that', 'salary', 'is', 'not', 'money', 'its', 'a', 'human', 'if', 'someone', 'says', 'salary', 'my', 'mind']","['this', 'video', 'fix', 'in', 'my', 'mind', 'that', 'salari', 'is', 'not', 'money', 'it', 'a', 'human', 'if', 'someon', 'say', 'salari', 'my', 'mind']",0.0,0.0,1.0,0.0,0.05,0.15000000000000002,1.3000000000000005,0,1,neu
357,Prachi Rathi,invest first and pay your self last that was this vedio thaught me,2,0,2021-06-30T07:06:10Z,30,7,6,"['invest', 'first', 'and', 'pay', 'your', 'self', 'last', 'that', 'was', 'this', 'vedio', 'thaught', 'me']","['invest', 'first', 'and', 'pay', 'your', 'self', 'last', 'that', 'was', 'this', 'vedio', 'thaught', 'me']",-0.1027,0.10400000000000001,0.8959999999999999,0.0,0.125,0.2,1.0769230769230769,0,1,neu
358,Aaditya Kamath,it was more like dating your salary,1,0,2021-06-30T04:01:21Z,30,4,6,"['it', 'was', 'more', 'like', 'dating', 'your', 'salary']","['it', 'was', 'more', 'like', 'date', 'your', 'salari']",0.4201,0.0,0.682,0.318,0.5,0.5,1.4285714285714282,0,1,neu
359,sayan,just imagine how would it be if the delivery was 1503 50 rs,78,7,2021-06-30T04:01:21Z,30,4,6,"['just', 'imagine', 'how', 'would', 'it', 'be', 'if', 'the', 'delivery', 'was', '1503', '50', 'rs']","['just', 'imagin', 'how', 'would', 'it', 'be', 'if', 'the', 'deliveri', 'was', '1503', '50', 'rs']",0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,1,1,neu
360,George Johney Kaniampady,it is good if the salary is human because they have been best to control us in spend money,0,0,2021-06-29T11:03:24Z,29,11,6,"['it', 'is', 'good', 'if', 'the', 'salary', 'is', 'human', 'because', 'they', 'have', 'been', 'best', 'to', 'control', 'us', 'in', 'spend', 'money']","['it', 'is', 'good', 'if', 'the', 'salari', 'is', 'human', 'becaus', 'they', 'have', 'been', 'best', 'to', 'control', 'us', 'in', 'spend', 'money']",0.7964,0.0,0.705,0.295,0.5666666666666667,0.3333333333333333,1.052631578947368,0,0,neu
361,Sushil Rohit,she is cute,0,0,2021-06-29T11:03:24Z,29,11,6,"['she', 'is', 'cute']","['she', 'is', 'cute']",0.4588,0.0,0.4,0.6,0.5,1.0,1.3333333333333333,0,0,pos
362,Anshuman Mishra,veer was born to be an actor,0,0,2021-06-29T08:27:09Z,29,8,6,"['veer', 'was', 'born', 'to', 'be', 'an', 'actor']","['veer', 'was', 'born', 'to', 'be', 'an', 'actor']",0.0,0.0,1.0,0.0,0.0,0.0,0.857142857142857,0,0,neu
363,TONI KR8S ,she is the girl in godha as aditi,0,0,2021-06-29T08:27:09Z,29,8,6,"['she', 'is', 'the', 'girl', 'in', 'godha', 'as', 'aditi']","['she', 'is', 'the', 'girl', 'in', 'godha', 'as', 'aditi']",0.0,0.0,1.0,0.0,0.0,0.0,0.625,0,0,neu
364,amulya u,ok is it just me but why does she looks like alia bhatt,1,0,2021-06-29T07:59:47Z,29,7,6,"['ok', 'is', 'it', 'just', 'me', 'but', 'why', 'does', 'she', 'looks', 'like', 'alia', 'bhatt']","['ok', 'is', 'it', 'just', 'me', 'but', 'whi', 'doe', 'she', 'look', 'like', 'alia', 'bhatt']",0.5927,0.0,0.6940000000000001,0.306,0.5,0.5,0.07692307692307693,0,1,neu
365,rashmendra sai,there is a mistake in the salary credit message scene credited salary month shown is of the next month than the current month of the last day eg march me april ki salary dikhai gayi hai,0,0,2021-06-29T07:59:47Z,29,7,6,"['there', 'is', 'a', 'mistake', 'in', 'the', 'salary', 'credit', 'message', 'scene', 'credited', 'salary', 'month', 'shown', 'is', 'of', 'the', 'next', 'month', 'than', 'the', 'current', 'month', 'of', 'the', 'last', 'day', 'eg', 'march', 'me', 'april', 'ki', 'salary', 'dikhai', 'gayi', 'hai']","['there', 'is', 'a', 'mistak', 'in', 'the', 'salari', 'credit', 'messag', 'scene', 'credit', 'salari', 'month', 'shown', 'is', 'of', 'the', 'next', 'month', 'than', 'the', 'current', 'month', 'of', 'the', 'last', 'day', 'eg', 'march', 'me', 'april', 'ki', 'salari', 'dikhai', 'gayi', 'hai']",0.4019,0.061,0.81,0.129,0.0,0.15555555555555556,1.0,0,0,neu
366,Amit Joshi,subscribe to zoomcar and loose all your salary,0,0,2021-06-28T19:41:15Z,28,19,6,"['subscribe', 'to', 'zoomcar', 'and', 'loose', 'all', 'your', 'salary']","['subscrib', 'to', 'zoomcar', 'and', 'loos', 'all', 'your', 'salari']",-0.3182,0.247,0.753,0.0,-0.07692307692307693,0.2692307692307692,1.375,0,0,neu
367,Jaiveer Kaushik FPD 67,hey meet my salary 4 58,0,0,2021-06-28T19:41:15Z,28,19,6,"['hey', 'meet', 'my', 'salary', '4', '58']","['hey', 'meet', 'my', 'salari', '4', '58']",0.0,0.0,1.0,0.0,0.0,0.0,1.6666666666666667,0,0,neu
368,Sneha Vedpathak,it s the best video of filter copy i can relate to every situation of it,0,0,2021-06-28T12:48:45Z,28,12,6,"['it', 's', 'the', 'best', 'video', 'of', 'filter', 'copy', 'i', 'can', 'relate', 'to', 'every', 'situation', 'of', 'it']","['it', 's', 'the', 'best', 'video', 'of', 'filter', 'copi', 'i', 'can', 'relat', 'to', 'everi', 'situat', 'of', 'it']",0.6369,0.0,0.7559999999999999,0.244,1.0,0.3,0.5625,0,0,neu
369,SHAGUN SHARMA,very cute message,0,0,2021-06-28T12:48:45Z,28,12,6,"['very', 'cute', 'message']","['veri', 'cute', 'messag']",0.5095,0.0,0.37799999999999995,0.622,0.65,1.0,2.6666666666666665,0,0,pos
370,Randeep Singh,i love waqqima s punjabi films her acting is fabulous,0,0,2021-06-28T12:07:45Z,28,12,6,"['i', 'love', 'waqqima', 's', 'punjabi', 'films', 'her', 'acting', 'is', 'fabulous']","['i', 'love', 'waqqima', 's', 'punjabi', 'film', 'her', 'act', 'is', 'fabul']",0.8225,0.0,0.441,0.5589999999999999,0.3,0.5333333333333333,0.7999999999999999,0,0,pos
371,Amal Joy Maliakkal,cool concept nd execution,0,0,2021-06-28T12:07:45Z,28,12,6,"['cool', 'concept', 'nd', 'execution']","['cool', 'concept', 'nd', 'execut']",0.3182,0.0,0.5660000000000001,0.434,0.35,0.65,1.0,0,0,neu
372,sameer maske,awesome content guys,0,0,2021-06-28T08:09:08Z,28,8,6,"['awesome', 'content', 'guys']","['awesom', 'content', 'guy']",0.6249,0.0,0.32799999999999996,0.672,1.0,1.0,0.0,0,0,pos
373,life of mili,bro i was wayching and my salary came which is 14 times of her salary by the way my salary is 7 56 lakhs inr here it is 10 000 usd dollars,0,0,2021-06-28T08:09:08Z,28,8,6,"['bro', 'i', 'was', 'wayching', 'and', 'my', 'salary', 'came', 'which', 'is', '14', 'times', 'of', 'her', 'salary', 'by', 'the', 'way', 'my', 'salary', 'is', '7', '56', 'lakhs', 'inr', 'here', 'it', 'is', '10', '000', 'usd', 'dollars']","['bro', 'i', 'was', 'waych', 'and', 'my', 'salari', 'came', 'which', 'is', '14', 'time', 'of', 'her', 'salari', 'by', 'the', 'way', 'my', 'salari', 'is', '7', '56', 'lakh', 'inr', 'here', 'it', 'is', '10', '000', 'usd', 'dollar']",0.0,0.0,1.0,0.0,0.0,0.0,0.84375,0,0,neu
374,tyler durden,meri salary ati he nahin cause i am job less now,1,0,2021-06-28T07:42:25Z,28,7,6,"['meri', 'salary', 'ati', 'he', 'nahin', 'cause', 'i', 'am', 'job', 'less', 'now']","['meri', 'salari', 'ati', 'he', 'nahin', 'caus', 'i', 'am', 'job', 'less', 'now']",0.0,0.0,1.0,0.0,-0.16666666666666666,0.06666666666666668,1.6363636363636365,0,1,neu
375,shashwat mukherjee,how can a parody be so emotional man,2,0,2021-06-28T07:42:25Z,28,7,6,"['how', 'can', 'a', 'parody', 'be', 'so', 'emotional', 'man']","['how', 'can', 'a', 'parodi', 'be', 'so', 'emot', 'man']",0.2769,0.0,0.7390000000000001,0.261,0.0,0.65,0.5,0,1,neu
376,Priyansh Upadhyay,2 47 hatt of the salary was the best,3,0,2021-06-28T02:29:46Z,28,2,6,"['2', '47', 'hatt', 'of', 'the', 'salary', 'was', 'the', 'best']","['2', '47', 'hatt', 'of', 'the', 'salari', 'was', 'the', 'best']",0.6369,0.0,0.625,0.375,1.0,0.3,1.2222222222222223,0,1,neu
377,Jitumoni Das,salary becomes boyfriend or boyfriend becomes salary,0,0,2021-06-28T02:29:46Z,28,2,6,"['salary', 'becomes', 'boyfriend', 'or', 'boyfriend', 'becomes', 'salary']","['salari', 'becom', 'boyfriend', 'or', 'boyfriend', 'becom', 'salari']",0.0,0.0,1.0,0.0,0.0,0.0,3.4285714285714275,0,0,neu
378,subharao grandhi,super thought,0,0,2021-06-27T13:51:12Z,27,13,6,"['super', 'thought']","['super', 'thought']",0.5994,0.0,0.204,0.7959999999999999,0.3333333333333333,0.6666666666666666,0.0,0,0,pos
379,Pranav Sankar j,the actress is the one acting in the malayalam movie godha any malayalis recognize her,71,2,2021-06-27T13:51:12Z,27,13,6,"['the', 'actress', 'is', 'the', 'one', 'acting', 'in', 'the', 'malayalam', 'movie', 'godha', 'any', 'malayalis', 'recognize', 'her']","['the', 'actress', 'is', 'the', 'one', 'act', 'in', 'the', 'malayalam', 'movi', 'godha', 'ani', 'malayali', 'recogn', 'her']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,neu
380,lyricist music,omg those subtle details about the shirt of the salary nailed it mnan,0,0,2021-06-27T06:18:40Z,27,6,6,"['omg', 'those', 'subtle', 'details', 'about', 'the', 'shirt', 'of', 'the', 'salary', 'nailed', 'it', 'mnan']","['omg', 'those', 'subtl', 'detail', 'about', 'the', 'shirt', 'of', 'the', 'salari', 'nail', 'it', 'mnan']",0.0,0.0,1.0,0.0,-0.3333333333333333,0.5,0.9230769230769228,0,0,neu
