Unnamed: 0,Name,Comment,Likes,Reply_Count,Time,date,hour,month,Tokenize,stemmed,compound,neg,neu,pos,polarity,subjectivity,empath_score,Reply_Class,Like_Class,Reply_Class,Like_Class,sentiment_status
349,Desi Mr Robot,hilina ke rab se fariad us better than holi pe rabbi ne charas fukka,1,0,2021-06-14T07:27:33Z,14,7,6,"['hilina', 'ke', 'rab', 'se', 'fariad', 'us', 'better', 'than', 'holi', 'pe', 'rabbi', 'ne', 'charas', 'fukka']","['hilina', 'ke', 'rab', 'se', 'fariad', 'us', 'better', 'than', 'holi', 'pe', 'rabbi', 'ne', 'chara', 'fukka']",0.4404,0.0,0.818,0.182,0.5,0.5,0.21428571428571427,0,1,0,1,neu
350,Rajesh sharma,the people who dislike the video they are rabbi,0,0,2021-06-13T16:40:05Z,13,16,6,"['the', 'people', 'who', 'dislike', 'the', 'video', 'they', 'are', 'rabbi']","['the', 'peopl', 'who', 'dislik', 'the', 'video', 'they', 'are', 'rabbi']",-0.3818,0.245,0.755,0.0,0.0,0.0,0.5555555555555556,0,0,0,0,neu
351,Starboy209 Music,wtf my name is actually rabbi,3,1,2021-06-13T16:40:05Z,13,16,6,"['wtf', 'my', 'name', 'is', 'actually', 'rabbi']","['wtf', 'my', 'name', 'is', 'actual', 'rabbi']",-0.5859,0.4320000000000001,0.568,0.0,-0.25,0.55,0.0,1,1,1,1,neu
352,Utsav Sodavadia,you couldn t disrespect our h c verma sir he is the one who actually makes us feel and visualize physics in a better way and if the script writer has no background in physics then i must say that he has no right to mention about itthis is the 1st time i disliked any filtercopy video,1,3,2021-06-13T14:08:54Z,13,14,6,"['you', 'couldn', 't', 'disrespect', 'our', 'h', 'c', 'verma', 'sir', 'he', 'is', 'the', 'one', 'who', 'actually', 'makes', 'us', 'feel', 'and', 'visualize', 'physics', 'in', 'a', 'better', 'way', 'and', 'if', 'the', 'script', 'writer', 'has', 'no', 'background', 'in', 'physics', 'then', 'i', 'must', 'say', 'that', 'he', 'has', 'no', 'right', 'to', 'mention', 'about', 'itthis', 'is', 'the', '1st', 'time', 'i', 'disliked', 'any', 'filtercopy', 'video']","['you', 'couldn', 't', 'disrespect', 'our', 'h', 'c', 'verma', 'sir', 'he', 'is', 'the', 'one', 'who', 'actual', 'make', 'us', 'feel', 'and', 'visual', 'physic', 'in', 'a', 'better', 'way', 'and', 'if', 'the', 'script', 'writer', 'has', 'no', 'background', 'in', 'physic', 'then', 'i', 'must', 'say', 'that', 'he', 'has', 'no', 'right', 'to', 'mention', 'about', 'itthi', 'is', 'the', '1st', 'time', 'i', 'dislik', 'ani', 'filtercopi', 'video']",-0.7184,0.168,0.782,0.049,0.039285714285714285,0.4339285714285713,0.4035087719298245,1,1,1,1,neu
353,BTS Army forever,how many people are seeing this video in 2021,0,0,2021-06-13T14:08:54Z,13,14,6,"['how', 'many', 'people', 'are', 'seeing', 'this', 'video', 'in', '2021']","['how', 'mani', 'peopl', 'are', 'see', 'this', 'video', 'in', '2021']",0.0,0.0,1.0,0.0,0.5,0.5,0.4444444444444444,0,0,0,0,neu
354,Anamika Shom,i am going to give my offline pre board exams day after tomorrow and am watching this video lmao i am now like pls help me someone,5,0,2021-06-13T05:54:29Z,13,5,6,"['i', 'am', 'going', 'to', 'give', 'my', 'offline', 'pre', 'board', 'exams', 'day', 'after', 'tomorrow', 'and', 'am', 'watching', 'this', 'video', 'lmao', 'i', 'am', 'now', 'like', 'pls', 'help', 'me', 'someone']","['i', 'am', 'go', 'to', 'give', 'my', 'offlin', 'pre', 'board', 'exam', 'day', 'after', 'tomorrow', 'and', 'am', 'watch', 'this', 'video', 'lmao', 'i', 'am', 'now', 'like', 'pls', 'help', 'me', 'someon']",0.836,0.047,0.627,0.326,0.6,1.0,0.2962962962962963,0,1,0,1,neu
355,Prithvijit Mukherjee,hc verma wants to know your location,0,0,2021-06-13T05:54:29Z,13,5,6,"['hc', 'verma', 'wants', 'to', 'know', 'your', 'location']","['hc', 'verma', 'want', 'to', 'know', 'your', 'locat']",0.0,0.0,1.0,0.0,0.2,0.1,0.2857142857142857,0,0,0,0,neu
356,Raj Singh,4 07 wtf hc verma is the most respected sir ever ashish trying to be smart by saying this kind of language to him bhulnaa matt unke bina aaj phy naam ki subj nhi hoti aur naa kisiko kuch samjhta i hope ki hc verma sir kabhi yeu video na dekhe bus he would be very much offended by this kind of f ing lang by ashish chanchalani,3,2,2021-06-12T08:46:10Z,12,8,6,"['4', '07', 'wtf', 'hc', 'verma', 'is', 'the', 'most', 'respected', 'sir', 'ever', 'ashish', 'trying', 'to', 'be', 'smart', 'by', 'saying', 'this', 'kind', 'of', 'language', 'to', 'him', 'bhulnaa', 'matt', 'unke', 'bina', 'aaj', 'phy', 'naam', 'ki', 'subj', 'nhi', 'hoti', 'aur', 'naa', 'kisiko', 'kuch', 'samjhta', 'i', 'hope', 'ki', 'hc', 'verma', 'sir', 'kabhi', 'yeu', 'video', 'na', 'dekhe', 'bus', 'he', 'would', 'be', 'very', 'much', 'offended', 'by', 'this', 'kind', 'of', 'f', 'ing', 'lang', 'by', 'ashish', 'chanchalani']","['4', '07', 'wtf', 'hc', 'verma', 'is', 'the', 'most', 'respect', 'sir', 'ever', 'ashish', 'tri', 'to', 'be', 'smart', 'by', 'say', 'this', 'kind', 'of', 'languag', 'to', 'him', 'bhulnaa', 'matt', 'unk', 'bina', 'aaj', 'phi', 'naam', 'ki', 'subj', 'nhi', 'hoti', 'aur', 'naa', 'kisiko', 'kuch', 'samjhta', 'i', 'hope', 'ki', 'hc', 'verma', 'sir', 'kabhi', 'yeu', 'video', 'na', 'dekh', 'bus', 'he', 'would', 'be', 'veri', 'much', 'offend', 'by', 'this', 'kind', 'of', 'f', 'ing', 'lang', 'by', 'ashish', 'chanchalani']",0.4432,0.081,0.799,0.12,0.27904761904761904,0.7004761904761905,0.29411764705882354,1,1,1,1,neu
357,TD,exams shudnt judge people but due to the system a person can only succeed if that person gets good marks,40,0,2021-06-12T08:46:10Z,12,8,6,"['exams', 'shudnt', 'judge', 'people', 'but', 'due', 'to', 'the', 'system', 'a', 'person', 'can', 'only', 'succeed', 'if', 'that', 'person', 'gets', 'good', 'marks']","['exam', 'shudnt', 'judg', 'peopl', 'but', 'due', 'to', 'the', 'system', 'a', 'person', 'can', 'onli', 'succeed', 'if', 'that', 'person', 'get', 'good', 'mark']",0.8462,0.0,0.6759999999999999,0.324,0.19166666666666665,0.6583333333333333,0.3,0,1,0,1,neu
358,Arpit yadav,this is not good ashish physics ke respected teachers hc verma ke baare mein aisa nahi bol sakte phir chahe wo funny videos hi kyon na ho sb hc verma sir ki respect karte hain ashish ko bhi karni chahiye,4,0,2021-06-12T04:13:54Z,12,4,6,"['this', 'is', 'not', 'good', 'ashish', 'physics', 'ke', 'respected', 'teachers', 'hc', 'verma', 'ke', 'baare', 'mein', 'aisa', 'nahi', 'bol', 'sakte', 'phir', 'chahe', 'wo', 'funny', 'videos', 'hi', 'kyon', 'na', 'ho', 'sb', 'hc', 'verma', 'sir', 'ki', 'respect', 'karte', 'hain', 'ashish', 'ko', 'bhi', 'karni', 'chahiye']","['this', 'is', 'not', 'good', 'ashish', 'physic', 'ke', 'respect', 'teacher', 'hc', 'verma', 'ke', 'baar', 'mein', 'aisa', 'nahi', 'bol', 'sakt', 'phir', 'chahe', 'wo', 'funni', 'video', 'hi', 'kyon', 'na', 'ho', 'sb', 'hc', 'verma', 'sir', 'ki', 'respect', 'kart', 'hain', 'ashish', 'ko', 'bhi', 'karni', 'chahiy']",0.7713,0.051,0.758,0.192,-0.04999999999999999,0.8,0.175,0,1,0,1,neu
359,rahma sajjad,you are not even fair with your god,1,0,2021-06-12T04:13:54Z,12,4,6,"['you', 'are', 'not', 'even', 'fair', 'with', 'your', 'god']","['you', 'are', 'not', 'even', 'fair', 'with', 'your', 'god']",0.0356,0.195,0.596,0.209,0.7,0.9,0.25,0,1,0,1,neu
360,Kim RJ,i would never reject the food served by my mother i actually felt bad during that scene,4,0,2021-06-11T18:58:52Z,11,18,6,"['i', 'would', 'never', 'reject', 'the', 'food', 'served', 'by', 'my', 'mother', 'i', 'actually', 'felt', 'bad', 'during', 'that', 'scene']","['i', 'would', 'never', 'reject', 'the', 'food', 'serv', 'by', 'my', 'mother', 'i', 'actual', 'felt', 'bad', 'dure', 'that', 'scene']",-0.3054,0.187,0.693,0.12,-0.3499999999999999,0.3833333333333333,0.9411764705882354,0,1,0,1,neu
361,Surya Sharma,anyone here before 2021 boards,0,0,2021-06-11T18:58:52Z,11,18,6,"['anyone', 'here', 'before', '2021', 'boards']","['anyon', 'here', 'befor', '2021', 'board']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
362,Adbhut,thermodynamics akhir h yeh soch te soch te 11nikal gyi,0,0,2021-06-10T12:11:35Z,10,12,6,"['thermodynamics', 'akhir', 'h', 'yeh', 'soch', 'te', 'soch', 'te', '11nikal', 'gyi']","['thermodynam', 'akhir', 'h', 'yeh', 'soch', 'te', 'soch', 'te', '11nikal', 'gyi']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
363,Vivek kumar Kaushal,everthing was good but that hc verma one was not that hc verma sir has a great contribution towards physics not acceptable,2,1,2021-06-10T12:11:35Z,10,12,6,"['everthing', 'was', 'good', 'but', 'that', 'hc', 'verma', 'one', 'was', 'not', 'that', 'hc', 'verma', 'sir', 'has', 'a', 'great', 'contribution', 'towards', 'physics', 'not', 'acceptable']","['everth', 'was', 'good', 'but', 'that', 'hc', 'verma', 'one', 'was', 'not', 'that', 'hc', 'verma', 'sir', 'has', 'a', 'great', 'contribut', 'toward', 'physic', 'not', 'accept']",0.7317,0.087,0.642,0.271,0.75,0.675,0.2272727272727273,1,1,1,1,neu
364,Atif,se x with your indain god,1,0,2021-06-08T12:21:16Z,8,12,6,"['se', 'x', 'with', 'your', 'indain', 'god']","['se', 'x', 'with', 'your', 'indain', 'god']",0.2732,0.0,0.6559999999999999,0.344,0.0,0.0,0.3333333333333333,0,1,0,1,neu
365,Siddhesh Pande,vo hc verma ka call i could actually guess all those beeped words,0,0,2021-06-08T12:21:16Z,8,12,6,"['vo', 'hc', 'verma', 'ka', 'call', 'i', 'could', 'actually', 'guess', 'all', 'those', 'beeped', 'words']","['vo', 'hc', 'verma', 'ka', 'call', 'i', 'could', 'actual', 'guess', 'all', 'those', 'beep', 'word']",0.0,0.0,1.0,0.0,0.0,0.1,0.38461538461538464,0,0,0,0,neu
366,Kamal Ahuja,i think writer knows the future about postpone of exams,1,0,2021-06-06T05:33:26Z,6,5,6,"['i', 'think', 'writer', 'knows', 'the', 'future', 'about', 'postpone', 'of', 'exams']","['i', 'think', 'writer', 'know', 'the', 'futur', 'about', 'postpon', 'of', 'exam']",-0.2263,0.192,0.8079999999999999,0.0,0.0,0.125,0.30000000000000004,0,1,0,1,neu
367,HEZX,3 27 was the best,0,0,2021-06-06T05:33:26Z,6,5,6,"['3', '27', 'was', 'the', 'best']","['3', '27', 'was', 'the', 'best']",0.6369,0.0,0.417,0.583,1.0,0.3,0.4,0,0,0,0,pos
368,coolbutshook baby,viraj and ashish wahh best combo,0,0,2021-06-05T16:11:50Z,5,16,6,"['viraj', 'and', 'ashish', 'wahh', 'best', 'combo']","['viraj', 'and', 'ashish', 'wahh', 'best', 'combo']",0.6369,0.0,0.5429999999999999,0.457,1.0,0.3,0.3333333333333333,0,0,0,0,neu
369,DB cuber,everyone had to pay 218 for pizza,0,0,2021-06-05T16:11:50Z,5,16,6,"['everyone', 'had', 'to', 'pay', '218', 'for', 'pizza']","['everyon', 'had', 'to', 'pay', '218', 'for', 'pizza']",-0.1027,0.189,0.8109999999999999,0.0,0.0,0.0,1.4285714285714282,0,0,0,0,neu
370,The Hijabi Girl Gamer,i learned the group 1 of elements like hai laila ne ki rabb ce faryad but the new version is better thank u filtercopy,0,0,2021-06-05T14:27:58Z,5,14,6,"['i', 'learned', 'the', 'group', '1', 'of', 'elements', 'like', 'hai', 'laila', 'ne', 'ki', 'rabb', 'ce', 'faryad', 'but', 'the', 'new', 'version', 'is', 'better', 'thank', 'u', 'filtercopy']","['i', 'learn', 'the', 'group', '1', 'of', 'element', 'like', 'hai', 'laila', 'ne', 'ki', 'rabb', 'ce', 'faryad', 'but', 'the', 'new', 'version', 'is', 'better', 'thank', 'u', 'filtercopi']",0.8338,0.0,0.67,0.33,0.3181818181818182,0.4772727272727273,0.16666666666666666,0,0,0,0,neu
371,Jonathan Fanzz,yaa tommorow is my chemistry exam it helped class 10,1,0,2021-06-05T14:27:58Z,5,14,6,"['yaa', 'tommorow', 'is', 'my', 'chemistry', 'exam', 'it', 'helped', 'class', '10']","['yaa', 'tommorow', 'is', 'my', 'chemistri', 'exam', 'it', 'help', 'class', '10']",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,1,neu
372,Soumya Kundu,when hc verma sees the video,0,0,2021-06-04T16:22:40Z,4,16,6,"['when', 'hc', 'verma', 'sees', 'the', 'video']","['when', 'hc', 'verma', 'see', 'the', 'video']",0.0,0.0,1.0,0.0,0.0,0.0,0.5,0,0,0,0,neu
373,Nitisha Pal,5 24 is really related to me,2,0,2021-06-04T16:22:40Z,4,16,6,"['5', '24', 'is', 'really', 'related', 'to', 'me']","['5', '24', 'is', 'realli', 'relat', 'to', 'me']",0.0,0.0,1.0,0.0,0.0,0.4,0.0,0,1,0,1,neu
374,Suneeta Bahuguna,legends say ashish is still praying to god for passing in exams,12,0,2021-06-01T15:13:42Z,1,15,6,"['legends', 'say', 'ashish', 'is', 'still', 'praying', 'to', 'god', 'for', 'passing', 'in', 'exams']","['legend', 'say', 'ashish', 'is', 'still', 'pray', 'to', 'god', 'for', 'pass', 'in', 'exam']",0.5574,0.0,0.685,0.315,0.0,0.0,0.25,0,1,0,1,neu
375,Raghav Ranveer,my 11 th first exam is on 24,0,0,2021-06-01T15:13:42Z,1,15,6,"['my', '11', 'th', 'first', 'exam', 'is', 'on', '24']","['my', '11', 'th', 'first', 'exam', 'is', 'on', '24']",0.0,0.0,1.0,0.0,0.25,0.3333333333333333,0.375,0,0,0,0,neu
376,omkar doddamani,holi pe nasha karke rabbi ne charas phukathat periodic table scene was lit,1,0,2021-06-01T12:50:41Z,1,12,6,"['holi', 'pe', 'nasha', 'karke', 'rabbi', 'ne', 'charas', 'phukathat', 'periodic', 'table', 'scene', 'was', 'lit']","['holi', 'pe', 'nasha', 'kark', 'rabbi', 'ne', 'chara', 'phukathat', 'period', 'tabl', 'scene', 'was', 'lit']",0.0,0.0,1.0,0.0,0.0,0.0,0.3076923076923077,0,1,0,1,neu
377,lucifer ff hell,who unlike this video fuck you,0,0,2021-06-01T12:50:41Z,1,12,6,"['who', 'unlike', 'this', 'video', 'fuck', 'you']","['who', 'unlik', 'this', 'video', 'fuck', 'you']",-0.5423,0.412,0.588,0.0,-0.4,0.6,0.6666666666666666,0,0,0,0,neu
378,Kritika Sahane,10th class students like here,1,0,2021-06-01T11:58:51Z,1,11,6,"['10th', 'class', 'students', 'like', 'here']","['10th', 'class', 'student', 'like', 'here']",0.3612,0.0,0.615,0.385,0.0,0.0,1.0,0,1,0,1,neu
379,NihA rikA,4 10 my favorite part started i this video,10,2,2021-06-01T11:58:51Z,1,11,6,"['4', '10', 'my', 'favorite', 'part', 'started', 'i', 'this', 'video']","['4', '10', 'my', 'favorit', 'part', 'start', 'i', 'this', 'video']",0.4588,0.0,0.667,0.333,0.5,1.0,0.4444444444444444,1,1,1,1,neu
380,Abir Roy,i watched this when i was in class9 now again i came here and now i am in class 12 so nostalgic for me xd,0,0,2021-05-30T13:57:39Z,30,13,5,"['i', 'watched', 'this', 'when', 'i', 'was', 'in', 'class9', 'now', 'again', 'i', 'came', 'here', 'and', 'now', 'i', 'am', 'in', 'class', '12', 'so', 'nostalgic', 'for', 'me', 'xd']","['i', 'watch', 'this', 'when', 'i', 'was', 'in', 'class9', 'now', 'again', 'i', 'came', 'here', 'and', 'now', 'i', 'am', 'in', 'class', '12', 'so', 'nostalg', 'for', 'me', 'xd']",0.5859,0.0,0.84,0.16,-0.5,1.0,0.2,0,0,0,0,neu
381, o10,1 43 i want full song like this for predoidic table any memer pls make full predoidic table video,337,3,2021-05-30T13:57:39Z,30,13,5,"['1', '43', 'i', 'want', 'full', 'song', 'like', 'this', 'for', 'predoidic', 'table', 'any', 'memer', 'pls', 'make', 'full', 'predoidic', 'table', 'video']","['1', '43', 'i', 'want', 'full', 'song', 'like', 'this', 'for', 'predoid', 'tabl', 'ani', 'memer', 'pls', 'make', 'full', 'predoid', 'tabl', 'video']",0.4767,0.0,0.733,0.267,0.35,0.55,0.7368421052631579,1,1,1,1,neu
382,GEETA PRAKASH,need whole periodic table in this way,1,0,2021-05-29T13:34:19Z,29,13,5,"['need', 'whole', 'periodic', 'table', 'in', 'this', 'way']","['need', 'whole', 'period', 'tabl', 'in', 'this', 'way']",0.0,0.0,1.0,0.0,0.2,0.4,0.7142857142857142,0,1,0,1,neu
383,anmol raina,hc verma ko gali nikali that s very wrong he is so humble and on utube just see his interviews and seminars in iit madrasrest u are fantastic,3,0,2021-05-29T13:34:19Z,29,13,5,"['hc', 'verma', 'ko', 'gali', 'nikali', 'that', 's', 'very', 'wrong', 'he', 'is', 'so', 'humble', 'and', 'on', 'utube', 'just', 'see', 'his', 'interviews', 'and', 'seminars', 'in', 'iit', 'madrasrest', 'u', 'are', 'fantastic']","['hc', 'verma', 'ko', 'gali', 'nikali', 'that', 's', 'veri', 'wrong', 'he', 'is', 'so', 'humbl', 'and', 'on', 'utub', 'just', 'see', 'his', 'interview', 'and', 'seminar', 'in', 'iit', 'madrasrest', 'u', 'are', 'fantast']",0.0534,0.109,0.774,0.116,-0.15000000000000002,0.7666666666666666,0.14285714285714285,0,1,0,1,neu
384,AD Ankita Devi,plot twist ashish didn t pass that s why he didn t leave youtube,61,0,2021-05-28T17:16:49Z,28,17,5,"['plot', 'twist', 'ashish', 'didn', 't', 'pass', 'that', 's', 'why', 'he', 'didn', 't', 'leave', 'youtube']","['plot', 'twist', 'ashish', 'didn', 't', 'pass', 'that', 's', 'whi', 'he', 'didn', 't', 'leav', 'youtub']",-0.0516,0.107,0.893,0.0,0.0,0.0,0.21428571428571427,0,1,0,1,neu
385,AD Ankita Devi,fact everyone is here before their examination including me,313,2,2021-05-28T17:16:49Z,28,17,5,"['fact', 'everyone', 'is', 'here', 'before', 'their', 'examination', 'including', 'me']","['fact', 'everyon', 'is', 'here', 'befor', 'their', 'examin', 'includ', 'me']",0.0,0.0,1.0,0.0,0.0,0.0,0.5555555555555556,1,1,1,1,neu
386,AD Ankita Devi,someone what s your best scene me whatever where ashish is,25,2,2021-05-28T12:22:30Z,28,12,5,"['someone', 'what', 's', 'your', 'best', 'scene', 'me', 'whatever', 'where', 'ashish', 'is']","['someon', 'what', 's', 'your', 'best', 'scene', 'me', 'whatev', 'where', 'ashish', 'is']",0.6369,0.0,0.682,0.318,1.0,0.3,0.2727272727272727,1,1,1,1,neu
387,AD Ankita Devi,so youtube decided to give me recommendation after 3 years right before my exams,4,0,2021-05-28T12:22:30Z,28,12,5,"['so', 'youtube', 'decided', 'to', 'give', 'me', 'recommendation', 'after', '3', 'years', 'right', 'before', 'my', 'exams']","['so', 'youtub', 'decid', 'to', 'give', 'me', 'recommend', 'after', '3', 'year', 'right', 'befor', 'my', 'exam']",0.0,0.0,1.0,0.0,0.2857142857142857,0.5357142857142857,0.07142857142857142,0,1,0,1,neu
388,Fairy vlogs,ashish is the best,0,0,2021-05-27T18:31:14Z,27,18,5,"['ashish', 'is', 'the', 'best']","['ashish', 'is', 'the', 'best']",0.6369,0.0,0.417,0.583,1.0,0.3,0.5,0,0,0,0,pos
389,padma hazarika,the song part was best,0,0,2021-05-27T18:31:14Z,27,18,5,"['the', 'song', 'part', 'was', 'best']","['the', 'song', 'part', 'was', 'best']",0.6369,0.0,0.488,0.512,1.0,0.3,1.4,0,0,0,0,pos
390,Shilpa Shree,who came here to see the periodic table because we have exam in 2months,0,3,2021-05-27T16:15:03Z,27,16,5,"['who', 'came', 'here', 'to', 'see', 'the', 'periodic', 'table', 'because', 'we', 'have', 'exam', 'in', '2months']","['who', 'came', 'here', 'to', 'see', 'the', 'period', 'tabl', 'becaus', 'we', 'have', 'exam', 'in', '2month']",0.0,0.0,1.0,0.0,0.0,0.0,0.4285714285714285,1,0,1,0,neu
391,Shivam Ranjan,u should not make fun of teachers,2,0,2021-05-27T16:15:03Z,27,16,5,"['u', 'should', 'not', 'make', 'fun', 'of', 'teachers']","['u', 'should', 'not', 'make', 'fun', 'of', 'teacher']",-0.4023,0.35100000000000003,0.649,0.0,0.3,0.2,1.7142857142857135,0,1,0,1,neu
392,Gayathri Chowdhary,guys iam having my final exams tomorrow and please wish me luck and pray for me,4,3,2021-05-27T12:25:55Z,27,12,5,"['guys', 'iam', 'having', 'my', 'final', 'exams', 'tomorrow', 'and', 'please', 'wish', 'me', 'luck', 'and', 'pray', 'for', 'me']","['guy', 'iam', 'have', 'my', 'final', 'exam', 'tomorrow', 'and', 'pleas', 'wish', 'me', 'luck', 'and', 'pray', 'for', 'me']",0.8519,0.0,0.5379999999999999,0.462,0.0,1.0,0.375,1,1,1,1,neu
393,CuboPhile,who s watching in 2021,2,0,2021-05-27T12:25:55Z,27,12,5,"['who', 's', 'watching', 'in', '2021']","['who', 's', 'watch', 'in', '2021']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,neu
394,Deepali Lohia,i wish i could also say that to h c verma,0,0,2021-05-27T08:19:14Z,27,8,5,"['i', 'wish', 'i', 'could', 'also', 'say', 'that', 'to', 'h', 'c', 'verma']","['i', 'wish', 'i', 'could', 'also', 'say', 'that', 'to', 'h', 'c', 'verma']",0.4019,0.0,0.69,0.31,0.0,0.0,0.2727272727272727,0,0,0,0,neu
395,Devadathan K,periodic table scene ironically helped,0,0,2021-05-27T08:19:14Z,27,8,5,"['periodic', 'table', 'scene', 'ironically', 'helped']","['period', 'tabl', 'scene', 'iron', 'help']",0.0,0.0,1.0,0.0,0.0,0.0,0.8,0,0,0,0,neu
396,Smarika Joshi,4 20 i can really feel it bro,0,1,2021-05-25T07:06:45Z,25,7,5,"['4', '20', 'i', 'can', 'really', 'feel', 'it', 'bro']","['4', '20', 'i', 'can', 'realli', 'feel', 'it', 'bro']",0.0,0.0,1.0,0.0,0.2,0.2,1.0,1,0,1,0,neu
397,Texting stories,the periodic table scene was lit,0,0,2021-05-25T07:06:45Z,25,7,5,"['the', 'periodic', 'table', 'scene', 'was', 'lit']","['the', 'period', 'tabl', 'scene', 'was', 'lit']",0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0,0,0,0,neu
398,Adithya Vedula,bhai we need full version of periodic table,1,0,2021-05-24T20:18:14Z,24,20,5,"['bhai', 'we', 'need', 'full', 'version', 'of', 'periodic', 'table']","['bhai', 'we', 'need', 'full', 'version', 'of', 'period', 'tabl']",0.0,0.0,1.0,0.0,0.35,0.55,0.625,0,1,0,1,neu
399,Shikha Kumari,0 25 i hate this sound,1,0,2021-05-24T20:18:14Z,24,20,5,"['0', '25', 'i', 'hate', 'this', 'sound']","['0', '25', 'i', 'hate', 'this', 'sound']",-0.5719,0.552,0.448,0.0,-0.2,0.65,1.5,0,1,0,1,neg
400,Soumyaranjan Jhankar,hc verma ko gali why such a beautiful mind,33,0,2021-05-23T08:23:32Z,23,8,5,"['hc', 'verma', 'ko', 'gali', 'why', 'such', 'a', 'beautiful', 'mind']","['hc', 'verma', 'ko', 'gali', 'whi', 'such', 'a', 'beauti', 'mind']",0.5994,0.0,0.642,0.358,0.425,0.75,0.4444444444444444,0,1,0,1,neu
401,Sunshine,thanks bro i get a idea for chemistry exam,0,0,2021-05-23T08:23:32Z,23,8,5,"['thanks', 'bro', 'i', 'get', 'a', 'idea', 'for', 'chemistry', 'exam']","['thank', 'bro', 'i', 'get', 'a', 'idea', 'for', 'chemistri', 'exam']",0.4404,0.0,0.674,0.326,0.2,0.2,0.6666666666666667,0,0,0,0,neu
402,Bully Maguire,tumhari himmat kaise hui dr hc verma sir se aise baat karne ki i know it was a joke but still you must respect him he is a living legend he is the god of every science lover really didn t expected this from filter copy,8,0,2021-05-23T08:17:17Z,23,8,5,"['tumhari', 'himmat', 'kaise', 'hui', 'dr', 'hc', 'verma', 'sir', 'se', 'aise', 'baat', 'karne', 'ki', 'i', 'know', 'it', 'was', 'a', 'joke', 'but', 'still', 'you', 'must', 'respect', 'him', 'he', 'is', 'a', 'living', 'legend', 'he', 'is', 'the', 'god', 'of', 'every', 'science', 'lover', 'really', 'didn', 't', 'expected', 'this', 'from', 'filter', 'copy']","['tumhari', 'himmat', 'kais', 'hui', 'dr', 'hc', 'verma', 'sir', 'se', 'ais', 'baat', 'karn', 'ki', 'i', 'know', 'it', 'was', 'a', 'joke', 'but', 'still', 'you', 'must', 'respect', 'him', 'he', 'is', 'a', 'live', 'legend', 'he', 'is', 'the', 'god', 'of', 'everi', 'scienc', 'lover', 'realli', 'didn', 't', 'expect', 'this', 'from', 'filter', 'copi']",0.9274,0.0,0.736,0.264,0.05,0.30000000000000004,0.4782608695652172,0,1,0,1,neu
